SN_HC_BEARING_INTVL,SN_EOR_FK,INTERVAL_NAME,TOP_MD,BOTTOM_MD,HYDROCARBON_TYPE_CD
-101305,-172327,Trim A-12,4596,4608.0,B
-47129,-85623,J-7 Sand,9640,9660.0,G
-47772,-87193,J-5 Sand,9552,9560.0,G
-44316,-77639,J-10 Sand,9812,9816.0,G
-47771,-87193,J-6 Sand,9594,9608.0,G
-117397,-199389,K Sand,9883,9891.0,G
-117398,-199389,K 1.5 Sand ,9946,9962.0,G
-117399,-199389,L Sand,10112,10142.0,G
-115140,-197418,B1 Seg 150,7401,8675.0,O
-120339,-202681,1300 Sand,2061,3561.0,G
-12805,-13144,C-1B SAND FB 17,10335,10382.0,O
-75375,-133867,BS-58,8834,8860.0,B
-75376,-133867,BS-60,9034,9064.0,B
-102009,-173929,UP-1 SD,10370,10390.0,G
-3157,-3344,CN-20A,9204,9266.0,G
-3,-27,CN-25U,9665,9780.0,G
-6,-79,CN-25L,9719,9773.0,G
-5,-79,CN-20B,9298,9325.0,G
-7,-79,CN-30,9970,10098.0,G
-20624,-31707,M,11046,11178.0,B
-20614,-31707,SA-14,6935,6996.0,O
-20615,-31707,SA-18,7631,7649.0,O
-20616,-31707,Upper J,7840,7997.0,O
-20617,-31707,Lower J,8012,8024.0,O
-20618,-31707,J-1,8181,8200.0,O
-20619,-31707,DQ-3,8373,8570.0,O
-20620,-31707,K,8586,8613.0,O
-20621,-31707,L-4,9753,9840.0,O
-20622,-31707,L-5,10587,10648.0,O
-20623,-31707,L-6,10946,10986.0,O
-20625,-31707,N-3,12091,12207.0,O
-20626,-31707,N-4,12250,12468.0,G
-20627,-31707,N-5,12549,12564.0,O
-150,-256,D-2 FB C-20,8394,8466.0,B
-37668,-64908,D-1 FB L5ST,8112,8132.0,O
-63684,-117455,C-16 Sand,7006,7045.0,O
-63685,-117455,C-15 Sand,6843,6874.0,O
-95235,-163947,B-1 Upper FB-C,6358,6432.0,O
-78030,-137262,PL 9-15 ,10326,10350.0,G
-28179,-43620,T4 Sand,11359,11380.0,G
-28180,-43620,R2 Sand,11562,11682.0,G
-28181,-43620,R3 Sand,11812,11831.0,G
-27320,-42862,M-2 Snd,10950,11005.0,G
-27319,-42862,L-1 Sand,10504,10546.0,G
-26221,-40900,P-1-2a,12935,13010.0,G
-26222,-40900,P-1-6a,13977,14070.0,G
-26223,-40900,P-1-6,14122,14280.0,G
-26224,-40900,P-1-7,14432,14712.0,G
-26380,-40917,M24 Sand,4052,4094.0,G
-27579,-42678,HP Upper Sand,9803,9877.0,G
-27580,-42678,HP Lower Sand,10174,10183.0,G
-29882,-42698,13100' Sand,13960,13980.0,G
-29883,-42698,BA Upper Sand,14685,14696.0,G
-29884,-42698,BA Lower Sand,14735,14743.0,G
-29885,-42698,D Sand,15310,15340.0,G
-29886,-42698,15500' Sand,16445,16501.0,G
-29887,-42698,16000' Sand,17404,17509.0,G
-26240,-40525,P2,15908,15962.0,B
-26241,-40525,Pliocene Black,14046,14138.0,B
-26245,-40525,R1,16767,16806.0,B
-26246,-40525,R2,16869,16966.0,B
-26243,-40525,Q1,16469,16553.0,B
-26247,-40525,S1,17112,17145.0,B
-26239,-40525,P1,15691,15801.0,B
-26242,-40525,Pliocene Orange,15211,15268.0,B
-26244,-40525,Q2,16561,16681.0,B
-28219,-41639,S4 Sand,10103,10123.0,O
-28220,-41639,D2 Sand,10649,10735.0,O
-28221,-41639,D2A Sand,10790,10832.0,O
-28222,-41639,D9 Sand,11600,11671.0,O
-28223,-41639,D10 Sand,11769,11817.0,O
-56146,-107582,B-20 Sand,6257,6388.0,O
-56147,-107582,B-35 Sand,6642,6708.0,O
-56148,-107582,B-40 Sand,6717,6774.0,O
-56143,-107582,A-90 Sand,5695,5727.0,O
-56144,-107582,A-93 Sand,5791,5798.0,O
-56145,-107582,B-10 Sand,6220,6250.0,O
-55868,-106953,Lentic 1-3 Sand,9412,9520.0,O
-55950,-107206,J-6,8416,8530.0,B
-56200,-107327,J-6,7095,7203.0,O
-55726,-107017,Trim A-1,2514,2541.0,G
-55786,-106795,Trim B-4,12578,12596.0,B
-65133,-118518,8300' Sand,10117,10154.0,B
-65134,-118518,8500' Sand,10256,10293.0,G
-65135,-118518,9000' Sand,10372,10432.0,O
-55748,-107066,21000' Sand,21545,21701.0,G
-56142,-107117,BAA-4AA-2B,9014,9024.0,O
-56140,-107117,BAA-4AA-1,8862,8872.0,O
-56141,-107117,BAA-4AA-2,8900,8955.0,O
-56160,-107117,BA-6,9518,9530.0,O
-56161,-107117,J-6,9688,9944.0,O
-56420,-107560,Discorbis B 4 Sand,7880,7980.0,G
-55274,-107041,WM12,18372,18443.0,O
-56098,-107116,TP-13A Sand,7336,7341.0,O
-56099,-107116,TP-13B Sand,7438,7633.0,O
-56092,-107116,Bul 1-1 Sand,7930,7956.0,O
-56093,-107116,TP-9 Sand,6552,6587.0,O
-56094,-107116,TP-10 Sand,6800,6836.0,O
-56095,-107116,TP-11A,7120,7176.0,O
-56096,-107116,TP-11B,7216,7232.0,O
-56097,-107116,Bul. 1-2 Sand,8231,8531.0,O
-57572,-107218,Miocene GM10,26544,26708.0,B
-76707,-134854,Mudlogging Show #1,10020,10020.0,G
-76710,-134854,Mudlogging Show #4,11220,11220.0,G
-76712,-134854,Mudlogging Show #6,11750,11750.0,G
-76708,-134854,Mudlogging Show #2,10555,10555.0,G
-76709,-134854,Mudlogging Show #3,10600,10600.0,G
-76711,-134854,Mudlogging Show #5,11510,11510.0,G
-76727,-134853,J6 Sand POD A,8211,8337.0,O
-76065,-135010,10300' Sand,12320,12373.0,G
-76066,-135010,11700' Sand,14090,14105.0,G
-77190,-135010,12400' Sand,15304,15360.0,B
-77170,-134817,8800' Sand,9256,9332.0,G
-78503,-139300,QO upper sand,13404,13430.0,O
-78504,-139300,QO lower sand,13490,13510.0,O
-78505,-139300,PQ sand,12152,12185.0,O
-78506,-139300,PN sand,11994,12022.0,O
-107381,-179023,QM Sand,13276,13284.0,O
-77754,-136579,8200' Sand,9808,9830.0,B
-77750,-136579,7300' Sand,9171,9186.0,B
-77751,-136579,8000' Lower Sand,9662,9690.0,B
-77752,-136579,7400' Sand,9228,9274.0,B
-77753,-136579,8175' Sand,9772,9797.0,B
-76188,-135269,8100 Sand,9152,9380.0,O
-76189,-135269,Stray,9430,9465.0,O
-76186,-135269,5700 Sand,6864,6928.0,O
-76187,-135269,7300 Sand,8627,8673.0,O
-117638,-200065,2500 SD Sand,4076,4124.0,G
-115313,-197717,G Sand,8020,8236.0,G
-115314,-197717,G-1.5 Sand,8327,8362.0,G
-100242,-171493,G RC1,7261,7362.0,G
-96240,-165561,G10,9216,9588.0,O
-34525,-55679,4000' Sand,4000,4006.0,G
-34145,-58927,3700' Sand,4120,4130.0,G
-55851,-107196,D 2 RDC,10456,10536.0,O
-17492,-24500,Rob E,9294,9320.0,O
-89252,-155115,E-13 SANDS ,16159,16177.0,G
-89249,-155115,D-10 SAND FB D 1,12876,12964.0,G
-89250,-155115,D-11A SAND FB D 4,13484,13578.0,G
-89251,-155115,E-3 SAND FB D 1,14563,14647.0,G
-111688,-190845,D10 RA1,13204,13218.0,O
-111689,-190845,D07 A1,12107,12155.0,O
-85828,-148508,7700' SAND BLK D,7895,7911.0,B
-85829,-148508,8250' SAND BLK D,8444,8460.0,B
-85163,-148509,08450 SAND BLOCK D,8756,8770.0,O
-85164,-148509,07550 SAND BLOCK D,7690,7698.0,O
-20340,-29827,7500 SAND,7984,8004.0,O
-69547,-126362,7550' Sand,7868,7873.0,O
-91787,-158475,7700' Sand,8126,8209.0,O
-91788,-158475,8700' Sand,9552,9568.0,G
-91789,-158475,9000' Sand,10266,10590.0,O
-82756,-145756,CP-6,3944,4052.0,G
-82757,-145756,4200 Sand,4570,4738.0,G
-82758,-145756,10700 Sand,11102,11282.0,G
-82759,-145756,10800,11382,11652.0,O
-112985,-194853,CS-1 Sand,4338,4368.0,G
-44116,-78712,6200' Sand,6640,6650.0,O
-112943,-192996,6600' Sand,7179,7190.0,O
-112944,-192996,CS-4A Sand,5354,5380.0,O
-112945,-192996,Chris Sub 6 Sand,5486,5519.0,G
-112946,-192996,6500' Sand,7042,7070.0,O
-115737,-196090,Cris Sub 6 RA,6586,6596.0,O
-115738,-196090,Cris Sub 5 RA,6523,6535.0,O
-115739,-196090,Cris Sub 4 RA,6356,6366.0,O
-115740,-196090,Cris Sub 3 RA,6172,6198.0,O
-115741,-196090,Cris Sub 2 RA,6063,6084.0,O
-118428,-200997,Cris Sub 2 RA,5400,5448.0,O
-115055,-196140,CR S2 RA,5208,5260.0,B
-115554,-196117,CR S2 RA,4938,4967.0,G
-115895,-198439,Cris Sub 4,5662,5672.0,O
-115896,-198439,Cris Sub 4C RA,5773,5785.0,O
-115897,-198439,CS 4 Sand,5610,5630.0,O
-115898,-198439,Cris Sub 5 RA,5875,5882.0,O
-115557,-196380,Cris Sub 4 RA A,5850,5862.0,O
-115558,-196380,Cris Sub 4 RA,5802,5824.0,O
-115559,-196380,Cris Sub 2 RA,5528,5553.0,O
-115555,-196521,Cris Sub 2 RA,5454,5484.0,O
-115556,-196521,Cris Sub 1 RA Sand,5132,5152.0,G
-102344,-174175,LFDFBB10,14894,14980.0,G
-102345,-174175,TL FBB9,13550,13598.0,O
-102365,-174175,Q FB10 Sand,12868,12920.0,G
-102343,-174175,S1 FBB9 Sand,13166,13186.0,O
-102366,-174175,S FBB9,13100,13130.0,O
-82503,-144186,3800' Sand,4387,4466.0,B
-36606,-64589,Q Sand,12674,12685.0,G
-109603,-182377,CA Sand,4682,4718.0,G
-109604,-182377,CD/CE Sand,5408,5426.0,G
-31523,-51640,E,3613,3646.0,G
-31524,-51640,K,4654,4668.0,G
-31525,-51640,6300',6314,6395.0,G
-31526,-51640,NJ,11630,11668.0,G
-31527,-51640,OA,12068,12116.0,G
-30605,-48890,D-4 Sand,7380,7448.0,O
-30608,-48890,E-1 Sand,8125,8134.0,G
-30609,-48890,E-2 Sand,8318,,O
-30603,-48890,C-1 Sand,6470,6520.0,G
-30604,-48890,C-3 Sand,6618,6662.0,O
-30606,-48890,D-5 Sand,7472,7486.0,O
-30607,-48890,D-7 Sand,7606,7656.0,O
-30610,-48890,D-1 Sand,6952,7019.0,G
-13885,-14451,CIB Q,14590,14660.0,G
-13665,-14452,Upper CIB-Q,14830,14870.0,G
-67040,-122265,13200 Sand,13183,13196.0,G
-67041,-122265,13200 Lower Sand,13232,13242.0,G
-34646,-60873,NO Sand,14906,14916.0,G
-114033,-196298,L-68 Sand,13704,13769.0,G
-114034,-196298,L Sand,12868,12938.0,O
-114035,-196298,K40 Sand,12531,12616.0,O
-114036,-196298,I Sand,11068,11092.0,G
-39778,-70129,J-2 Sand,10904,10926.0,O
-39779,-70129,J Sand,10756,10770.0,O
-39611,-70730,I Sand,10496,10534.0,O
-39610,-70730,I-2 Sand,10738,10764.0,O
-120693,-203121,K40 Sand,12347,12442.0,O
-120694,-203121,K16 Sand,11945,11996.0,O
-120695,-203121,K8 Sand,11673,11803.0,O
-82304,-144456,W SD III,11312,11322.0,G
-82305,-144456,S SD III,9960,9974.0,G
-82306,-144456,M2 IIIB,8286,8304.0,G
-82303,-144456,Y SD III,11790,11852.0,G
-82307,-144456,M1SEG801,8144,8164.0,G
-82308,-144456,D SEG900,6570,6583.0,G
-4150,-3793,I Seg-III,7452,7460.0,G
-4153,-3793,C Seg 900,6352,6512.0,G
-74045,-132298,L Sand ,8107,8151.0,G
-74046,-132298,M-1 Sand,8191,8220.0,G
-74047,-132298,N-1 Sand,8701,8740.0,G
-74048,-132298,O-2 Sand,9328,9372.0,G
-74049,-132298,S Sand,10061,10070.0,G
-74050,-132298,T-1 Sand,10654,10698.0,G
-74051,-132298,Y Sand,11844,11950.0,G
-103085,-174514,2400 Sand,2464,2472.0,G
-78486,-140694,"TEX ""L""",8990,9000.0,O
-75567,-134831,RL-8I,13910,13923.0,G
-75568,-134831,CIBOP 9S,11222,11238.0,G
-69226,-124495,CIB OP 9C,11456,11476.0,G
-69227,-124495,ROBL-14RA,13774,13789.0,G
-69228,-124495,ROBL-16,14256,14354.0,G
-85943,-150133,TEX(L)-5C,8050,8069.0,G
-85945,-150133,ROTE 1RA,15146,15320.0,G
-85944,-150133,ROBL-16,14550,14596.0,G
-79253,-135765,ROTE 1RA ,14860,14976.0,G
-76106,-134432,ROTE 1RA,15155,15230.0,G
-68467,-124341,CIBOP 9S,11352,11398.0,G
-68466,-124341,CIBOP 3,10560,10566.0,G
-68468,-124341,ROBL-16,14322,14578.0,G
-62997,-116722,Cris I-2 Sand,9860,9908.0,G
-95775,-164356,DISC(12) 3 Sand,8384,8400.0,G
-95776,-164356,DISC12-5A,8936,8950.0,G
-95777,-164356,DISC12-5B,8978,9014.0,G
-95778,-164356,DIS216RC,9102,9116.0,G
-95779,-164356,DISC12-7,9402,9410.0,G
-95739,-164357,Bul(1)4A,6336,6342.0,G
-95740,-164357,Disc(12) 3 Sand,9218,9232.0,G
-95741,-164357,Dis12-5A,9754,9783.0,G
-101069,-172433,Bul(1)-7,6150,6164.0,G
-101070,-172433,Bul(1)-5E,5826,5856.0,G
-101381,-172449,B,5576,5586.0,G
-101382,-172449,Pilo A,5434,5442.0,G
-101383,-172451,DIS126RJ,9702,9707.0,G
-101384,-172451,Buk (1)-7,6755,6772.0,G
-70747,-127696,GQ E5,5881,5918.0,B
-116654,-199146,B-6 RB,6056,6065.0,G
-116655,-199146,11 SD,11342,11386.0,G
-116656,-199146,10 RB3B,11222,11242.0,G
-116657,-199146,12 R3B,11585,11632.0,G
-114713,-197195,A7,4964,4970.0,G
-114714,-197195,14 FBRA,11914,11975.0,G
-114733,-197195,5Z,9376,9404.0,G
-114735,-197195,11 RC 1,11207,11227.0,G
-114734,-197195,10 Sand,11082,11096.0,G
-111743,-187413,17 A,13528,13844.0,G
-111744,-187413,16 RD1,13340,13388.0,G
-114736,-197182,5Z U Sand,10000,10040.0,G
-114737,-197182,5Z(M),10106,10129.0,G
-114738,-197182,5ZC FBRB,10190,10198.0,G
-26640,-40879,P 3.7 Sand ,10973,10983.0,O
-461,-369,"E-40, RA",11640,11672.0,O
-462,-369,"E-60, RA",12047,12093.0,G
-96319,-165957,E-40,12791,12835.0,O
-96320,-165957,E-60,13328,13422.0,G
-96339,-165957,E-50,12880,12919.0,O
-85,-199,7000' Sand,8374,8462.0,G
-7026,-8393,6800' Sand,8152,8206.0,B
-119156,-201509,LCN9 RB,12478,12650.0,O
-119157,-201509,LCN-4,10820,10842.0,O
-119158,-201509,LCN-10,12988,13028.0,G
-119159,-201509,LCN-11,13150,13247.0,G
-25439,-39426,CN-4,7560,7576.0,G
-51197,-95314,CN-2 Sand,7358,7370.0,G
-34766,-59487,A-12 Sand,6548,6556.0,G
-116542,-198546,G-1G FB1,10842,10882.0,G
-97562,-167028,G RB,10463,10490.0,G
-97563,-167028,C 1,9467,9492.0,O
-97564,-167028,C 2,9836,9856.0,G
-79486,-140273,8600 S,9396,9432.0,G
-79487,-140273,C2,8818,8844.0,G
-96484,-166268,D20 RB,9844,10107.0,O
-96485,-166268,D10 RA,9646,9676.0,O
-31223,-52658,5700 Sand,5714,5745.0,O
-115478,-197737,H-1 Sand,6270,6342.0,G
-115479,-197737,H-3 Sand,6550,6558.0,G
-115480,-197737,H-3 Stray Sand,6624,6650.0,G
-115481,-197737,H-4 Sand,6776,6813.0,O
-115653,-197738,H-2 Sand,7131,7173.0,G
-115641,-197738,H-3 Sand,7368,7422.0,O
-115642,-197738,H-4 Sand,7685,7714.0,G
-115643,-197738,I-4 Sand,8795,8820.0,G
-115467,-197739,E-5 Sand,5275,5295.0,G
-115468,-197739,E-6 Sand,5432,5442.0,G
-115469,-197739,E-9 Sand,5708,5800.0,G
-115470,-197739,F-2 Sand,5954,5973.0,O
-115706,-197740,H-3 Sand,7190,7206.0,G
-115644,-197740,H-1 Sand,7028,7044.0,G
-115645,-197740,H-4 Sand,7380,7390.0,O
-51357,-95067,4800' Sand,6412,6420.0,G
-44437,-78179,5200' Sand,6791,6797.0,G
-19062,-28810,F3,7257,7546.0,G
-107664,-179932,F4,7522,7538.0,G
-107665,-179932,I-1,9110,9130.0,G
-112923,-195006,I-1,9106,9176.0,G
-112924,-195006,I-10,9188,9228.0,G
-101422,-172750,10700,10832,10906.0,G
-101423,-172750,10050,10206,10281.0,G
-101424,-172750,9900,9971,9987.0,G
-101425,-172750,7350,7472,7526.0,G
-99042,-169761,9920 SD,11132,11138.0,G
-99043,-169761,9680,10792,10797.0,G
-8759,-10061,"Lentic ""LG""",11090,11116.0,G
-20753,-31167,Lentic B,11236,11290.0,G
-113044,-193874,TP3 FBI,9908,9995.0,O
-32083,-56738,9000' Sand,10716,10732.0,G
-118345,-200569,C RK1,3150,3210.0,O
-118346,-200569,ML RS5,12262,12391.0,O
-68320,-123215,F4RB,7868,7873.0,G
-68321,-123215,G RB,8112,8119.0,G
-6906,-6967,ROB L-91 FB5,7658,7674.0,G
-49373,-90162,7300' OO Sand`,7586,7705.0,O
-84623,-148022,"3,700' Sand",5775,5810.0,G
-84624,-148022,"3,200' Sand",5314,5344.0,G
-91387,-157696,10100' Sand,11110,11146.0,G
-7491,-7923,CN-6 Sand,8681,8727.0,G
-7492,-7923,CN-8,9188,9242.0,G
-7493,-7923,CN-10RA,9731,9873.0,G
-108406,-180350,UL 3 Sand,15079,15248.0,O
-108404,-180350,UL1 Sand,14366,14421.0,O
-108405,-180350,UL 2 Sand,14821,14907.0,O
-117461,-198568,I Sand,10685,10700.0,O
-117462,-198568,K Sand,10988,10998.0,O
-117463,-198568,L2 Sand,11635,11643.0,O
-117464,-198568,M Sand,11810,11830.0,O
-117465,-198568,M-M2,11878,11884.0,O
-117495,-198596,L2 RC,11194,11200.0,O
-117454,-198596,F-8 Sand,7910,7916.0,G
-117455,-198596,G6 Sand,8970,8980.0,G
-117456,-198596,H6 Sand,9882,9900.0,B
-117457,-198596,I Sand,10335,10350.0,G
-62515,-115922,O-RJ Sand,9466,9476.0,G
-73943,-131354,P2 RB Sand,10157,10176.0,G
-73944,-131354,P RC Sand,9910,9915.0,O
-58100,-110456,"""H-2"" Sand",9672,9702.0,G
-98884,-169917,PL 1-5,7410,7470.0,G
-13045,-14352,5600 SAND  FB C,5788,5804.0,O
-13046,-14352,5300 SAND FB  C,5402,5440.0,O
-82703,-145371,4200 Sd,4642,4694.0,G
-82706,-145371,5700 Sd,5986,6094.0,B
-82708,-145371,6700 Sd,7311,7412.0,B
-82705,-145371,4450 Sd,5067,5088.0,O
-82704,-145371,4400 Sd,4929,5024.0,O
-82707,-145371,CP8 Sd,7163,7213.0,O
-80703,-143363,3700 UPPER,6297,6382.0,O
-53543,-100101,B-2 Sand,8017,8040.0,G
-43274,-76613,A1/A2/A3 RA,7533,7674.0,G
-113233,-189693,C9 Sand ,13796,13875.0,G
-113234,-189693,C12 Sand ,14386,14442.0,G
-113221,-189693,C8A Sand,13724,13736.0,G
-102021,-173614,LL-RH1,8000,8051.0,O
-102022,-173614,ML-RH1,7624,7822.0,O
-66800,-118967,C SAND,9293,9316.0,G
-10862,-12697,Text WD/E,14874,15234.0,G
-42534,-77900,Text WD Sand,14873,14935.0,G
-81909,-144890,LT Stringer Sand,14092,14226.0,G
-81905,-144890,KL/KS/KT/LC Sand,12317,13050.0,G
-81906,-144890,LD Sand,13166,13181.0,G
-81907,-144890,LE Sand,13310,13396.0,G
-81908,-144890,LQ Sand,13831,13941.0,G
-81910,-144890,LT - 3,14270,14374.0,G
-81911,-144890,LR 4/5 Sand,14448,14500.0,G
-81912,-144890,TL - 6 ,14562,14630.0,G
-81913,-144890,LT-6,14638,14676.0,G
-8705,-10520,PL-1-2A,2282,2296.0,G
-74367,-130102,9000,10862,10876.0,G
-24338,-37891,NO Sand,15717,15777.0,G
-24339,-37891,OD Upr Sand,16130,16141.0,G
-24340,-37891,OD Lwr Sand,16165,16181.0,G
-110603,-186213,K1 ,19104,19184.0,O
-63524,-116034,"Post Glob, C",7728,7882.0,O
-63542,-116034,7050' ,6792,6836.0,B
-95769,-165050,L-7 SD FB C-21,9080,9216.0,O
-95770,-165050,L10 FB C21,9492,9550.0,O
-44117,-78723,6500 Sand,6894,6904.0,O
-113313,-193013,CS-3 Sand,5132,5160.0,O
-113314,-193013,6600 Sand,6994,7004.0,G
-37368,-65191,D-7 Sand,10760,10778.0,O
-63724,-117453,B-3,7288,7297.0,O
-63725,-117453,B-7,7760,7807.0,O
-63726,-117453,B-13,8330,8332.0,O
-63727,-117453,B-15,8418,8458.0,O
-110351,-184735,WM50,18198,19391.0,O
-110352,-184735,WM12,13821,13936.0,O
-110353,-184735,FR30,10905,10964.0,O
-110354,-184735,FR22,10521,10581.0,O
-110355,-184735,FR20,10349,10450.0,O
-110356,-184735,FR18,10279,10318.0,O
-41931,-71695,Lower M75 Sand,15690,15708.0,G
-41933,-71695,Pink BH0.5L,19747,19752.0,G
-41932,-71695,Lower M67 Sand,17766,17770.0,G
-41953,-71695,Pink BH1.0L,19837,19851.0,G
-41954,-71695,Pink BH4.3U,20608,20653.0,O
-41955,-71695,Pink BH6.5L,21277,21378.0,O
-41956,-71695,Brown Layer 2,22204,22500.0,O
-41957,-71695,Brown Layer 3,22568,22755.0,O
-41972,-71695,Brown 2U/2AL/3U FB2,22350,22693.0,O
-35946,-55319,5500' Sand,7192,7250.0,G
-35947,-55319,6100' Sand,8680,8752.0,G
-35948,-55319,7000' Sand,9643,9663.0,G
-35949,-55319,MF-1A Sand,11252,11318.0,G
-105601,-177152,Tex-W Sand,13310,13522.0,G
-26399,-42963,5475' Sand ,6804,6880.0,G
-26400,-42963,4300' Sand ,5096,5132.0,G
-27419,-42963,2700' Sand ,2690,2694.0,G
-27420,-42963,2500' Sand ,2502,2510.0,G
-3270,-2666,Textularia L,12883,12935.0,G
-4995,-3304,Upper DB Sand,6977,7080.0,G
-4996,-3304,Lentic 2 Sand,14352,14474.0,G
-7318,-2663,Eocene,27394,28100.0,O
-9641,-3984,Wilcox 1,26604,27408.0,O
-9642,-3984,Wilcox 2,27502,27903.0,O
-3872,-3250,MD Sand,13558,13654.0,B
-3130,-2851,CK-1,11180,11828.0,G
-3131,-2851,CK-1a,11995,12115.0,G
-3133,-2851,CK-2,12414,12455.0,G
-3132,-2851,CK-1b,12146,12220.0,G
-5879,-6842,BUL I-5/6,13127,13350.0,G
-5880,-6842,BUL I-7U,13560,13620.0,G
-5881,-6842,BUL I-7L,13648,13665.0,G
-5877,-6842,CN-8,9365,9600.0,G
-5878,-6842,BUL I-4,12910,12990.0,G
-29062,-47329,BUL I-6,13242,13262.0,O
-58157,-110527,BUL I-5,13146,13162.0,G
-62036,-115779,AMP 2L Lower,14692,14712.0,O
-3767,-2783,H2,12710,12728.0,O
-3768,-2783,H4U,12937,12987.0,O
-3769,-2783,H4L,13031,13133.0,O
-3770,-2783,H5,13164,13364.0,O
-3771,-2783,H6,13430,13502.0,O
-18515,-24360,CIB Carst,13050,13078.0,B
-18535,-24360,TEX Sand,11818,11930.0,B
-19417,-24460,14100' Sand,15181,15334.0,B
-35548,-46826,F7RC Reservoir,17192,17287.0,B
-35546,-46826,F5 Reservoir,15473,16676.0,G
-35547,-46826,F6 Reservoir,16639,16730.0,O
-19979,-30826,9300' Sand ,9179,9246.0,O
-19980,-30826,8900' Sand ,8846,8906.0,O
-32523,-38072,F5 Reservoir,16345,16676.0,G
-32524,-38072,F7RB Reservoir,18215,18330.0,G
-32525,-38072,F7RB2 Reservoir,18464,18578.0,G
-18675,-24622,BN-1 Sand,12632,12758.0,G
-22549,-25360,Marg A6,17767,18057.0,G
-21436,-25502,KX Sand,12766,12784.0,G
-19762,-27458,HC,14890,14900.0,O
-19759,-27458,HC,14255,14270.0,O
-19760,-27458,HC,14360,14390.0,O
-19761,-27458,HC,14820,14830.0,O
-19763,-27458,HC,14945,14949.0,O
-19764,-27458,HC,15470,15480.0,O
-19765,-27458,HC,15640,15670.0,O
-19766,-27458,HC,15900,15985.0,O
-19767,-27458,HC,16110,16120.0,O
-19768,-27458,HC,17020,17050.0,O
-19769,-27458,HC,17320,17330.0,O
-19077,-24921,Marg A Sand,13290,13454.0,G
-17795,-24741,H-1,11464,11532.0,G
-51016,-96111,Tex W2,11880,11970.0,G
-51017,-96111,Tex W5,12870,13190.0,G
-51018,-96111,Tex W6,14285,14470.0,G
-46651,-78378,Tex X-5 Sand,14060,14106.0,B
-46652,-78378,T-1 Sand,14400,14510.0,B
-46650,-78378,Tex X-3 Sand,13760,13810.0,B
-46653,-78378,Tex B Sand,14660,14710.0,B
-46655,-78378,Harry Sand,15200,15260.0,G
-46654,-78378,Mid Tex Sand,14830,15030.0,G
-47531,-78523,C1,20680,21120.0,G
-47532,-78523,D2,23617,23910.0,G
-47533,-78523,D4,23958,24020.0,O
-47209,-78523,D8/E4 RB,24940,26540.0,O
-92771,-158453,DO/D2 RB,23398,23905.0,B
-44778,-79104,F Sand,3594,3624.0,G
-44779,-79104,G Sand,4304,4338.0,G
-44780,-79104,J Sand,5939,6056.0,G
-44781,-79104,GC Sand,7568,7739.0,G
-44782,-79104,L-5 Sand,8570,8659.0,G
-44816,-79354,ED Sand,11518,11544.0,O
-44836,-79354,EF Sand,11722,11828.0,O
-44918,-81850,1200 Sand,1292,1298.0,B
-45184,-80125,A Sand,11894,12210.0,G
-45185,-80125,A-O Sand,11794,11836.0,G
-45199,-80125,F Sand,14898,14994.0,G
-46107,-79644,K-2 Sand,15610,15752.0,O
-45180,-79064,K-6 Sand,19220,19262.0,O
-45181,-79064,K-7 Sand,19383,19422.0,G
-45182,-79064,L-7 Sand,19860,19990.0,G
-45183,-79064,L 8 Sand,20052,20112.0,G
-45220,-79370,LH Sand,16310,16338.0,G
-58923,-111190,LG Lwr,16120,16180.0,O
-47491,-80986,9500' Sand,12490,12555.0,B
-66569,-121231,D1 Sand,9258,9263.0,G
-66570,-121231,F Sand,10585,10850.0,B
-66571,-121231,G Sand,10879,10956.0,O
-66572,-121231,IJ Sand,11437,11629.0,O
-66565,-121231,PLD13 Sand,6794,6805.0,G
-66566,-121231,C1 Sand,7729,7792.0,G
-66567,-121231,D Upper Sand,8830,8868.0,G
-66568,-121231,D Sand,8914,8930.0,O
-67200,-121039,LF Sand,14310,14370.0,O
-69603,-126043,6300' Sand,8029,8040.0,O
-69604,-126043,6450' Sand,8224,8237.0,B
-69605,-126043,7200' Sand,9349,9357.0,O
-69606,-126043,7350' Sand,9572,9588.0,O
-69607,-126043,9200' Sand,11590,11636.0,O
-69608,-126043,9400' Sand,11778,11831.0,G
-67303,-121030,Disc 12,12970,13015.0,O
-68241,-121145,Plio-Pleistocene,9415,9450.0,G
-68242,-121145,Mid Miocene,27905,27980.0,O
-68244,-121145,NMP,30600,31810.0,O
-68200,-122184,CP 20 Sand,14674,14688.0,O
-68201,-122184,X-2 Sand,17546,17610.0,G
-70969,-127577,Uvig Sand,10022,10080.0,G
-68661,-122327,3700 U Sand,7636,7659.0,O
-68662,-122327,3700 L Sand,7745,7952.0,O
-70080,-125510,15300 Sand,15492,15514.0,G
-90947,-157531,Aqua,18807,18950.0,G
-90948,-157531,Green,19305,19410.0,G
-90949,-157531,Orange,21101,21425.0,G
-100003,-171517,AB9,6354,6442.0,G
-34385,-59248,Ang B-1,5846,5860.0,G
-99210,-169635,TA-7/7L/7B 1,4694,4796.0,O
-108521,-179576,L-2,10700,10742.0,G
-108522,-179576,L-3 Sand,10800,10846.0,O
-58464,-110585,L-2 Sand,11258,11288.0,G
-73399,-131599,6300 S480 Sand,8580,8690.0,G
-73400,-131599,TRAE S450 Sand,7808,7874.0,G
-118636,-200510,TAD2S740,6620,6638.0,O
