SN_EOR_FK,GEO_MARKER_NAME,TOP_MD
-195001,CRS 4 RD,6906.0
-195001,CRIS SUB 2 ND,6224.0
-197081,CRS 4 RD,6906.0
-197081,CRIS SUB 3 RD,6826.0
-197081,CRIS SUB 2 ND,6224.0
-140520,N Sand,10736.0
-140520,M2 Sand,10468.0
-140520,L RA Sand,10154.0
-140520,K3 Sand,9924.0
-140520,J Sand,9728.0
-140520,I Sand,9532.0
-153635,FK L Sand,5172.0
-153635,FK U Sand,5149.0
-153635,EB Sand,3996.0
-79351,7200,8566.0
-115942,UPL-2A,8294.0
-191700,7400' lower lobe sd,8912.0
-191700,8550 upper lobe sd,10376.0
-191700,8600 sd,10500.0
-191700,8900A sd FB B,11099.0
-168722,C-19 FB G,10450.0
-168722,C-15 FB G,9636.0
-168722,D-2 FB G ,11616.0
-154273,GA-2,4910.0
-154273,HB-1,5694.0
-131376,2000,1407.0
-131376,2500,2793.0
-131376,2700,3686.0
-131376,3200,6477.0
-131376,3700 Lower,6217.0
-139019,JC II Sand,
-181115,KJ F-2,10336.0
-181115,JC II,8555.0
-174067,"B-40, 50, D1D",9928.0
-174067,"B-60,70, D",10998.0
-176428,"B-40,50,D1C",8922.0
-176428,B-50,9152.0
-131519,B-9,8472.0
-131519,K/Q,9094.0
-164285,Q Sand,9270.0
-164285,K Sand,9094.0
-164285,B-9 Sand,8472.0
-145268,L Sand,6467.0
-145268,L-10 Sand,6734.0
-145268,L-2 Sand,6550.0
-145268,M/M3 Sand,6918.0
-145268,N-4 Sand,8010.0
-145268,N-6 Sand,8089.0
-145268,T-8 Sand,8666.0
-115005,Y-4,16828.0
-115005,Y-5,17036.0
-115005,Y-7,17202.0
-115005,Y-8,17554.0
-115005,Y-9,17838.0
-115005,Y-4,16950.0
-157922,Tex L,9542.0
-164094,TEX L ,9542.0
-116327,6285' Sand,7064.0
-190473,S Sand,11190.0
-190473,M Sand,7635.0
-70651,Tex W-5 Sand,8110.0
-168298,Tex T W-5,8200.0
-168298,Tex W-5,8110.0
-117126,KE-1 SAND,12294.0
-117126,KA-1 SAND,11782.0
-169111,D-8 Sand,17155.0
-169111,Tex X Sand,13480.0
-168299,D-8,17155.0
-168299,Tex X,13480.0
-107970,Stray 2 Sand,13708.0
-130263,Stray 2 Sand,13708.0
-143849,Tex P-1 Sand,13356.0
-188933,J-1 Sand,14490.0
-188933,K-2 Sand,15294.0
-188933,K-4 Sand,15526.0
-79923,H Sand,11403.0
-79923,H-1 Sand,11490.0
-137430,H RA,11403.0
-137430,H1,11490.0
-137430,I2 RA,12626.0
-148759,H RA,11403.0
-148759,I2 RA,12626.0
-148759,H1,11490.0
-140452,CRIS 'S',10945.0
-140452,"LENTIC ""I""",12402.0
-192736,PQ Lower,12843.0
-192736,PQ Upper,12723.0
-192736,PN Sand,12582.0
-131279,M7 SAND,7038.0
-143703,G-5,4812.0
-143703,G-7,4886.0
-143703,F,3946.0
-143703,G,4487.0
-143703,J-7,5855.0
-143703,L-14,6626.0
-143703,M,6736.0
-143703,M-3,6818.0
-143703,G-9,4954.0
-143703,K,6100.0
-143703,L,6358.0
-143703,L-2,6454.0
-143703,L-4,6500.0
-143703,L-10,6584.0
-143703,M-7,7038.0
-143703,M-8,7176.0
-143703,M-10,7357.0
-143703,M-2,6775.0
-73218,RE Sand,12346.0
-151752,RE F-3 Sand,12346.0
-151752,QM Sand,11855.0
-100829,RE Sand,13650.0
-100829,QM Sand,12798.0
-151753,RE Sand,13650.0
-151753,QM Sand,12798.0
-171390,TB-1 Perfs,7358.0
-114723,C-1-C Sand,10567.0
-114723,D-7 Sand,13513.0
-179950,T-0C,9617.0
-179950,T-1B,10306.0
-162629,Tex W6 Upper Stray,15766.0
-164409,Tex W3 Sand,14104.0
-110662,Top Lower Pleistocene- P.lac C,8850.0
-110662,Top Pliocene - Disc. Brouweri,10680.0
-110662,Top Lower Pliocene - S. abies,10860.0
-110662,Globorotalia margaritae,13680.0
-110662,Globigerina nepenthes,14430.0
-110662,Lower Pliocene,16227.0
-92627,M66,9090.0
-92627,M62,10437.0
-198255,Lower H-3B Sand,9936.0
-198255,Upper H-3B Sand,9660.0
-196933,Upper H-3B Sand,9660.0
-196933,Lower H-3B Sand,9936.0
-66435,Rob L-5 Lower,13800.0
-128653,ROB L-3,12865.0
-128653,ROB M-1A,15158.0
-128653,ROB M-1/B/C/D/E/E LWR,15517.0
-128653,ROB L-5,13678.0
-128653,ROB L-5 LOWER,13910.0
-170949,Amp 4.6 Upper,17111.0
-170949,Amp 4.6 Lower,17264.0
-177147,AMP 4.8,17749.0
-196934,H-1/C Sand,8756.0
-196934,H-3/C Sand,8934.0
-170578,Valv H 4 FB2,10618.0
-170578,Valv H3,10320.0
-173190,Valv(H)-4,10618.0
-173190,Valv H3,10320.0
-5462,Upper Rodessa B,15504.0
-5462,Glenrose,13754.0
-5462,Top Lower Cretaceous,10024.0
-5462,Washita-Fredericksburg,11535.0
-5462,Paluxy,13133.0
-5462,Morningsport,14405.0
-5462,Upper Rodessa A,15380.0
-5462,Lower Rodessa A,15818.0
-5462,Lower Rodessa B,16647.0
-5322,H RA,18225.0
-5568,Top Miocene,
-5568,Big A,11270.0
-5568,Big Fault,11915.0
-5568,Map Horizon,
-5568,Tex L,12650.0
-5568,Unconformity,13300.0
-5568,Amph B,14100.0
-7080,PL 1-1 Sand,3359.0
-7080,PL 6-1 Sand,5693.0
-7080,PL 6-2 Sand,6186.0
-7080,PL 6-3 Sand,6401.0
-97855,PL 6-2 Sand,6082.0
-5861,Trim B Sand (C-17),2750.0
-5861,Ang B Sand (D-4),3185.0
-5861,D-13 Sand,3890.0
-5861,BNU Sand (GQ-15),8866.0
-5861,New (Possible),5300.0
-5861,ZOI (Possible),9080.0
-8795,M9,23360.0
-8795,M11,23720.0
-8795,Eocene,26120.0
-8795,Oligocene,24380.0
-149409,DB-1 Sand,10310.0
-149409,DB-2,11353.0
-149409,DB-3,11859.0
-7993,Cib Carist Sand,
-10902,PLIOCENE,7100.0
-9514,F Sand,
-9514,J Sand,
-9514,E Sand,
-175551,N-1,6697.0
-177568,BSF Sand,13838.0
-136173,"J, R7 Sand",7260.0
-136173,"K, R7 Sand",7546.0
-195297,N6 RC,9078.0
-182915,N6 RC,9078.0
-130304,LI D Sand,10627.0
-130304,MI Sand,11002.0
-80042,F Sand,9460.0
-80042,J RL,11896.0
-80042,I-2,11612.0
-80042,Lower H Sand,10638.0
-80042,Upper H Sand,10590.0
-195154,O2 Lower Yellow ,17266.0
-201576,L-20 Sand,8575.0
-201576,R-1 Sand,8942.0
-201576,R-4 Sand,9522.0
-177274,2800 A,2964.0
-177274,3500 A,3674.0
-177274,4600 A,4666.0
-58245,Tex L ,3812.0
-172715,F Sand,7756.0
-193753,MA-2 Sand,13930.0
-132660,19800,20238.0
-132660,19500,19887.0
-132660,18700,
-113579,J6 SAND POD A,9070.0
-113377,BN Sand,8830.0
-80245,JK Sand,10577.0
-178282,Cris K Sand,9262.0
-176269,Cris K Sand,9262.0
-95668,N Sand,12001.0
-95668,N2 Sand,12044.0
-95668,O Sand,12714.0
-95668,O2 Sand,12856.0
-126742,N SAND,12001.0
-126742,N2 SAND,12044.0
-126742,O SAND,12714.0
-126742,O RC SAND,12738.0
-126742,O2 SAND,12856.0
-107581,Marg A,11450.0
-129610,Calcidiscus macintyrel,13080.0
-129610,"Discoaster ""A""",16710.0
-129610,Glob. miocenica,13800.0
-129610,Glob. altispica,14430.0
-129610,Glob. nepenthes,15000.0
-129610,Ceratolithus acutus,16590.0
-157355,8500' Sand,10273.0
-174078,MM-80,10270.0
-644,GA Sand,
-946,Big (2) 1-B Sand,12720.0
-645,HC Sand,
-138620,HC Sand,
-16523,Tex X Sand,14094.0
-16523,TEX X-1 Sand,14402.0
-128317,Tex X,14292.0
-88971,Cris K-1,
-2923,7050,7332.0
-12102,K-2 Sand,4519.0
-12102,L-1 Sand,4785.0
-581,"Marg ""A""",8988.0
-581,Planulina,10430.0
-581,"Siph ""D""",9902.0
-581,"Lentic ""H""",11670.0
-16881,BUL I-2,13310.0
-128316,BUL I 2,13155.0
-128316,BN 10,10284.0
-128316,BN 11,10712.0
-132273,BULIMINELLA 1 ,10894.0
-104772,unknown,
-745,T 13A,18329.0
-1432,Ang B,7920.0
-1432,Cristellaria S,11910.0
-1432,Glogorotalia miocenica,12900.0
-1432,In Lentic 1,13470.0
-1432,Globorotalia menardii RH,12210.0
-566,6300' Sand,7500.0
-8113,PT-1,17636.0
-8113,PT-2,17761.0
-646,CP-7,10305.0
-646,CP-1,7552.0
-646,CP-4,9300.0
-646,CP-9/BULI-2,12060.0
-646,CP-13/BULI-7,13672.0
-646,CP-14,14821.0
-646,UM-4,17386.0
-646,UM-10,20545.0
-646,UM-13,
-173437,UM-10,20550.0
-173437,UM-4,17414.0
-628,Rob M-12-J,
-628,Cris-A,
-628,Rob M-12-L,
-4929,E Sand,
-4932,E Sand,
-134872,E sand,8496.0
-174369,E Sand,8500.0
-5241,Trim A-1,4447.0
-5241,Trim A-2,5395.0
-5241,Trim A-5,5690.0
-5241,Trim A-6,7393.0
-5763,Lower Cris I,
-77958,"Ang ""B"" Sand",8479.0
-5281,440' Fault,6430.0
-134877,"Big Hum ""F"" Sand",6812.0
-67701,PL 1-3,2997.0
-67701,PL 1-10,3846.0
-67701,PL 6-1,4138.0
-67701,PL 6-2,4333.0
-67701,PL 1-1,2382.0
-67701,PL 1-4,3357.0
-6440,AMP 6,
-6440,AMP 7,
-6440,DISC A,
-199869,BUL 1-3 Sand,10104.0
-199869,BUL 1-2 Sand,9508.0
-200467,BUL 1-3 Sand,10104.0
-200467,BUL 1-2 Sand,9508.0
-178090,QH Sand,12712.0
-178090,PM Sand,12006.0
-164078,CM-14 B ,11490.0
-16919,#2 Marker,12162.0
-143329,V-RA Sand,16772.0
-7403,Bul l -1A Sand,9640.0
-7403,Bul l-5A ,11022.0
-173069,Bul 1-1 Sand,8975.0
-173069,Bul 1-5B,11002.0
-150812,Top of Salt,10050.0
-150812,Base of Salt,21312.0
-150812,UMio300 (9.2Ma),21620.0
-150812,UMio200 (9.5Ma),22100.0
-150812,MMio500 (13.5Ma),24710.0
-150812,Top Lower Miocene (15.8Ma),25850.0
-150874,Base of Salt,24633.0
-150874,E1,
-150874,E2,
-150874,E3U,
-150874,E3L,
-150874,PA0U,
-150874,PA0L,
-150874,PA1,
-150874,PA2U,
-150874,PA2L,
-150874,PA3,
-150874,TD,
-150913,CP-3 Sand,6638.0
-150913,CP-4 Sand,6889.0
-150913,7000' US Sand,7022.0
-150913,7050' S Sand,7769.0
-150913,7100' S Sand,
-150913,7150' S Sand,7816.0
-150913,7175' S Sand,7904.0
-150913,7200' Sand,
-150913,7300' Sand,8056.0
-150913,S 7600' L FB Sand,8552.0
-150913,7800' Sand,8484.0
-150913,S 7900' FB D Sand,8580.0
-150913,8100' Sand,8742.0
-159628,CP-3 Sand,6638.0
-159628,CP-4 Sand,6889.0
-159628,7000' US Sand,7022.0
-159628,7050' S Sand,7769.0
-159628,7150' S Sand,7816.0
-159628,7175' S Sand,7904.0
-159628,7300' Sand,8056.0
-159628,7800' Sand,8484.0
-159628,S 7600' L FB Sand,8552.0
-159628,S 7900' FB D Sand,8580.0
-159628,8100' Sand,8742.0
-159628,7100' S Sand,
-159628,7200' Sand,
-151098,A 1 S,6093.0
-92326,RM-8,7856.0
-92326,RM 2/3,7588.0
-111394,MARG A-1D Sand,8347.0
-109967,DISC B25,9442.0
-2683,SIPH D-105 SAND,12376.0
-2683,SIPH D-110/115 SAND,12984.0
-2683,SIPH D-120/122 SAND,13982.0
-174018,ANGB-1 SEG500,15824.0
-7404,Lower Bul l-1 Sand,9640.0
-190354,Bul I-1 FB1,9478.0
-190354,Bul 1-1B,9916.0
-190354,Bul 1-2,10057.0
-190354,Bul 1-1,9590.0
-164918,J-5 RC Sand,10335.0
-164920,K1 RV,13239.0
-3570,EPONIDES HANNAI (UPPER PLIOCENE),11000.0
-124339,D-6 SEG 200,9842.0
-124339,E-1 SEG 250,10122.0
-124339,E-2 SEG 200,10228.0
-43841,9100' Sand,9096.0
-43841,9400' Sand,9436.0
-43841,9600' Sand,9623.0
-167002,M-8,2228.0
-167002,M-10,2254.0
-118134,I RA,7602.0
-118134,J-2,8512.0
-158535,J2 Sand,8512.0
-158535,I Sand,7602.0
-131177,H-10 Sand,6665.0
-138216,H-6 Sand,6462.0
-138216,H-10 Sand,6665.0
-138216,I-6 Sand,7082.0
-158536,K-2 Sand,8172.0
-158536,J-6 Sand,7630.0
-158536,I-6 Sand,7082.0
-158536,H-8/9/10 Sand,6558.0
-158536,H-6 Sand,6462.0
-118133,H-2,7844.0
-118133,K-2,10262.0
-118133,H-6,7980.0
-158537,K-2 Sand,10262.0
-158537,H-8 Sand,8110.0
-158537,H-6 Sand,7980.0
-158537,H-2 Sand,7844.0
-158545,K-2 Sand,7750.0
-158545,I Sand,6563.0
-117938,I RA,7608.0
-117938,H-6,7274.0
-117938,J-2,8406.0
-158546,H-6 Sand,7274.0
-158546,J-2 Sand,8406.0
-158546,I Sand,7608.0
-117935,J-2,9534.0
-117935,J 10,9994.0
-117935,K2 RA,10342.0
-117935,I-4,8852.0
-158539,K-2 Sand,10342.0
-158539,J-10 Sand,9994.0
-158539,J-2 Sand,9534.0
-158539,I-4 Sand,8852.0
-180489,BUL 1,11480.0
-168749,Marg A2 Sand,8421.0
-168749,Marg A3 Sand,8707.0
-168749,Marg A1 Sand,8123.0
-168714,Marg A-1 Sand,8892.0
-168715,CM 15 Sand,9512.0
-168715,CM 14 A Sand,8840.0
-168716,CM 15 Sand,9818.0
-168717,CM-15 FB3,10923.0
-168718,CM 15,10422.0
-168718,Marg A-1,9191.0
-168719,Marg A-2,8772.0
-168719,Marg A-2 Up Stra,8686.0
-159263,CM-15 Sand,11030.0
-159264,CM15-C3 Sand,13601.0
-184033,N4 RD,8699.0
-180328,N4 RD,8699.0
-180328,N6 RD,8848.0
-175188,N6 RC,8220.0
-175188,N RC,7884.0
-180416,N6,7853.0
-180416,N6L ,7904.0
-137707,none,
-114192,N Sand,7632.0
-156727,PLIO/MIOCENE BOUNDARY,9722.0
-156727,PLIO/PLIEST BOUNDARY,5040.0
-157352,3400' Sand (lower),6386.0
-157352,3400' Sand (upper),6170.0
-201380,AE Sand,5671.0
-202261,Trim  AE ,5671.0
-1888,P1,3667.0
-110825,PL1-2 Sand,4040.0
-193313,F,9872.0
-193313,7,12158.0
-193313,G,12604.0
-193313,OR14,15068.0
-193313,O,22865.0
-193313,P-R,23200.0
-193313,S-T,23965.0
-176567,B-40,7810.0
-176567,B60/70B,8650.0
-121000,HO RB,9168.0
-121000,I RA,9812.0
-146817,HO RB,9168.0
-146817,I RA,9812.0
-196382,TEXWBFB1,9730.0
-202778,EE-FB-E5,10363.0
-202778,EP-FB-C,11642.0
-198313,EE-FB-E5,10363.0
-198313,EP-FB-C,11642.0
-201557,EE-FB-E5,10363.0
-201557,EP-FB-C,11642.0
-199928,DE-A,8019.0
-199928,DA-A,7524.0
-199928,DH-A,8352.0
-201342,U1 RD,8959.0
-135906,TEXTULARIA X,14400.0
-135907,D-1,14888.0
-160552,C10,6701.0
-160552,D5,7744.0
-148425,ROB(L)-14,14626.0
-148425,ROBL 16RA,15349.0
-143368,06300 FB-D,6155.0
-143368,07950A/07900E,7851.0
-143368,09200 FB-A,9304.0
-143368,07950A/07900E,7935.0
-122028,JH FB-D,9362.0
-122028,KE FB-D,10110.0
-122028,JL FB-D,9565.0
-122028,JP FB-D,9734.0
-75787,KA-1 Sand,11482.0
-31166,Bucella Hannai,6850.0
-31166,Buliminella 1,7040.0
-31166,Lenticulina 1,4310.0
-31166,Textularia X,9900.0
-1367,X-44 Sand,14503.0
-1367,X-45 Sand,14770.0
-109879,M-4 Sand,8059.0
-109879,L-8 Sand,7306.0
-109879,U Sand,10001.0
-110542,V1 RE Sand,8890.0
-107262,K Sand,6332.0
-107262,L-10 Sand,7030.0
-107262,N6-N8 Sand,8752.0
-201542,N6-N8 RA-I,8997.0
-71188,K RA Sand,7800.0
-71188,L RA Sand,8384.0
-71188,I RA Sand,6376.0
-201543,L RA-1,8508.0
-170890,N6-N8 RB,7512.0
-170890,M RC-II,6608.0
-170890,L10,6462.0
-146291,MM9-C,18314.0
-173946,T-2 Lower,13605.0
-173946,T-2 Upper,13465.0
-131405,H Sand,8794.0
-131405,9300 Sand,9452.0
-144836,9300 Sand,9452.0
-144836,H Sand,8794.0
-15839,13600' Sand,13585.0
-15839,Tex X-3 Sand,13902.0
-15839,"14,000' Sand",14062.0
-195176,R-1 Sand,14913.0
-138316,Lentic H,13534.0
-105598,B-2B Sand,11676.0
-187913,R-3,10692.0
-187913,R-4,10790.0
-156973,P-1 Sand Upper,9696.0
-156973,P1-7 Sand,9464.0
-156973,P1-9 Lower Sand,9740.0
-156973,P1-10 Bonus Perfs,9902.0
-154777,P1-7 Sand,9464.0
-154777,P-1 Sand Upper,9696.0
-154777,P1-9 Lower Sand,9740.0
-154777,P1-10 Bonus Perfs,9902.0
-162152,PL9-4 Sand,7676.0
-162152,P1-7 Sand,9464.0
-162152,P1-9 Sand Upper,9696.0
-162152,P1-10 Bonus,9902.0
-162152,P1-9 Sand Lower,9740.0
-202258,GS L Sand,6467.0
-202258,GS U Sand,6720.0
-202258,GQ Sand,6604.0
-202258,FI Sand,5404.0
-142179,Lower Bul(1)-6 RH8,14620.0
-142179,Upper Bul(1)-6 RH8,14310.0
-126163,"6300 SD FB ""B""",9592.0
-112513,VALV H-1 Sand,8408.0
-170598,Stray Valv(H)-4,9408.0
-173171,Valv H-4/Valv H-5,9475.0
-173171,Stray Valv(H)-4,9408.0
-173171,Valv(H)-3,9236.0
-173171,Valv(H)-1,8408.0
-170598,Valv H-4/Valv H-5,9475.0
-170598,Valv(H)-3 Sand,9236.0
-118414,9950 Sand,11566.0
-118414,9900 Sand,10482.0
-118414,9800 Sand,11284.0
-118414,9650 Sand,11056.0
-118414,9600 Sand,10986.0
-118414,9500 Sand,10722.0
-118414,9300 Sand,10490.0
-118414,9200 Sand,10371.0
-118414,9000 Sand,10148.0
-118414,8900 Sand,10016.0
-118414,8600 Sand,9737.0
-118414,8100 Sand,9090.0
-118414,8000 Sand,8952.0
-128686,9650 Sand,11056.0
-128686,9800 Sand,11284.0
-128686,9950 Sand,11566.0
-128686,8000 Sand,8952.0
-128686,8100 Sand,9090.0
-128686,8600 Sand,9737.0
-128686,8900 Sand,10016.0
-128686,9000 Sand,10148.0
-128686,9200 Sand,10371.0
-128686,9900 Sand,10482.0
-128686,9300 Sand,10490.0
-128686,9500 Sand,10722.0
-128686,9600 Sand,10986.0
-184913,C Sand,10310.0
-203108,PO Sand,12416.0
-203108,M 1.5,10765.0
-179371,8350',7929.0
-2945,PN A-3 Sand,14198.0
-2945,KM Sand,9918.0
-2945,PQ H-1 Sand,14387.0
-2945,KS Sand,10250.0
-122573,"LP-1G,FB-Q",5286.0
-35008,BB1 7300,8902.0
-120235,14400 FB-CC,14202.0
-120235,15100 FB-CC,14931.0
-120235,16430,16436.0
-120235,16300,16188.0
-150753,SIPHONINA DAVISI,9000.0
-4147,Tex(P)1,12968.0
-4147,Tex P-2,13584.0
-143847,Tex P-1 Sand,12968.0
-143847,Tex P-2 Sand,13584.0
-118018,EB 266-2,5985.0
-145882,EB Sand,5985.0
-35227,M110 (tTop D. berggrenii),15910.0
-35227,M105 (Top D. preberggrenii),16108.0
-35227,M72 (Top C. coalitus),17350.0
-35227,M54 (Top of D. petaliformis),20650.0
-35227,M48 (Top Helicosphaera ampliaperta),21340.0
-35227,M25 (first Sphenolithus belemnos),22480.0
-69686,Top Minylitha Convallis (M90),18030.0
-69686,Top Discoaster Bollii (M80),18600.0
-69686,Top Discoaster Hamatus (M75),18750.0
-69686,Top In-situ Catinaster Coalitus (M72),18930.0
-69686,Calcidiscus Premacintyrei (M58),20520.0
-69686,Top Discoaster Premicros (M51),22620.0
-69686,Top Discoaster Druggii (LM40),23790.0
-112479,8100' Sand,8250.0
-112479,8750' Sand,9015.0
-136597,8100 Sand,8250.0
-136597,10600 LWR,12060.0
-136597,8750 Sand,9015.0
-145884,10600' Sand,12060.0
-145884,10500' Sand,11848.0
-145884,10100' Sand,10874.0
-145884,9500' Sand,9904.0
-145884,8750' Sand,9015.0
-145884,8100' Sand,8250.0
-202079,N Sand,13045.0
-202079,L8 Sand,12418.0
-202079,K-5/L Sand,11656.0
-202079,K-4 Sand,11442.0
-202079,K-O Sand,11105.0
-202079,M Sand,12543.0
-202562,CP 24 Sand,14694.0
-202562,CP 27 Sand,14981.0
-202562,CP 28 Sand,15167.0
-202562,CP 29 Sand,15376.0
-199340,UBUL4 FB1,5930.0
-199340,CP-2 1,6654.0
-199060,E-2A 1,14464.0
-199042,U BUL1 1,7364.0
-170638,U BUL 6/7,8645.0
-170638,U BUL-5FB1,8562.0
-170638,TX-2/1,9470.0
-152431,5800 Sand,7564.0
-152431,6500 Sand,8377.0
-116275,F-7 Sand,9082.0
-116275,F-5 Sand,8780.0
-116275,F-6 Sand,8930.0
-116275,G-1 Sand,9212.0
-6621,5600' Sand,5512.0
-6621,3800' Sand,3606.0
-152853,16 Sand,10395.0
-152853,20/26 Sand,10720.0
-75828,K-3,11945.0
-75828,TA-1,2130.0
-75828,TA-4,3090.0
-75828,TA-6,3450.0
-75828,TA-7 DT,9455.0
-203254,J RA,6861.0
-203254,L-L2 RE2,7938.0
-203254,L-L2 RE2,7917.0
-177384,"B-5,A",7970.0
-116778,Bul 1-5B Sand,9324.0
-116778,Bul 1-4A Sand,8654.0
-118818,SIPH D 103,11410.0
-130302,SIPH D 103 SD,11410.0
-130302,SIPH D 105,11694.0
-130302,SD 125 5,13230.0
-124435,7200' Sand,8137.0
-107465,SD 120 Sand,13556.0
-119853,4300,4549.0
-120405,6200,8226.0
-120408,5400 SFB,5660.0
-175053,Y-1 RA-8 SAND,7394.0
-131521,A-2,7110.0
-131521,A4,7486.0
-164274,A4 Sand,7486.0
-164274,A-2 Sand,7110.0
-170560,G1 RC,16584.0
-170560,H2 RC1,17297.0
-196086,D-12 Sand,16192.0
-178051,BM 1 Sand,5782.0
-178051,BF 4.3 Sand,4687.0
-170927,Tex WA,10779.0
-170927,Tex W,11777.0
-170927,Tex WB,11883.0
-170927,Tex W2,12225.0
-170927,Tex W3U,12739.0
-170927,Tex W3,12906.0
-170927,Tex W5,13275.0
-170927,Tex WC,11230.0
-170927,Tex WD,11400.0
-118041,Tex W-3,12128.0
-118041,Tex W-1,11048.0
-177770,M Sand,15870.0
-181429,M Sand,15870.0
-197273,B-4L Sand,7200.0
-197273,A-1 Sand,6516.0
-156181,6000 Upper A,7136.0
-103127,Trim B-1,11929.0
-167236,NORPHLET RA,21657.0
-173553,Norphlet RA Sand,21657.0
-177174,3400 Sand,3669.0
-180187,2450 A,3170.0
-180187,2900 A,3808.0
-177633,6400 RA,6215.0
-177633,2450,2562.0
-177633,2900 A,2964.0
-177362,2450 A,2716.0
-177362,6400 RA,7030.0
-176587,4600'SAND,4710.0
-176587,5100 RA,5331.0
-179321,5100 RA,5372.0
-179321,4600 Sand,4715.0
-179355,3600 A,4017.0
-179355,4600 A,5055.0
-179514,3200 A,3639.0
-179514,3600 A,4048.0
-177852,5000/5100 RA,6160.0
-177852,5100 RAO,6285.0
-180147,5000/5100 RA,6160.0
-180147,5100 RA,6368.0
-180147,5100 RAO,6285.0
-177251,2450,2867.0
-177287,6400 RC,7918.0
-180087,6400 RC,7918.0
-179110,6400 RC ,7918.0
-180069,6400E,7048.0
-179167,6400E,7048.0
-177408,6400 E,7048.0
-124723,IE,4084.0
-124723,2B,4798.0
-124723,IF,4360.0
-124723,3A,5839.0
-124723,3C,6046.0
-120345,LOWER,11370.0
-120345,UPPER PLANULINA,11095.0
-117413,F-3 (Gas) Sand,12442.0
-117413,F-3 (Oil) Sand,12482.0
-117413,G-1 Sand,13110.0
-175910,K-1 SAND,10574.0
-175910,7050' SD,7037.0
-197687,K2 RE,8500.0
-168911,K RC,9220.0
-146213,Top Miocene,9001.0
-149851,Top Miocene,9001.0
-120318,U-1A Sand,20516.0
-141487,Tex X-1 Sand,13374.0
-178097,RD RA Sand,14613.0
-178097,PM Sand,12664.0
-133425,B3 ,12090.0
-133425,C-1 SAND,10685.0
-133425,C6 SN,11264.0
-164025,C-6 ,11264.0
-164025,C-3,10974.0
-164025,C-1,10674.0
-164025,B-4,10390.0
-120739,2900' Sand,
-120739,7800' Sand,
-120739,9200' Sand,
-120739,9400' Sand,
-78804,B RND,10110.0
-149909,4X Sand,6836.0
-151954,H-H Sand,8630.0
-151954,4X Sand,6836.0
-149909,HH Sand,8630.0
-112896,E-8,
-112896,E-9UL,
-112896,E-3 ,
-112896,E-9LL,
-112896,E-10,
-160360,Big 2-1 Sand,9061.0
-195584,H Sand,7810.0
-180591,H Sand,7810.0
-197046,D-5 Sand,5331.0
-197046,C-Sand,3592.0
-197046,F-5 Sand,8559.0
-197047,D-3 ,4474.0
-197047,F-9,9688.0
-172193,UB2 RA Sand,9894.0
-172193,M19/M20 Sand,9462.0
-173948,UB2 RA,9894.0
-173948,M19/M20,9462.0
-201689,L10 RA-I,8501.0
-171730,L-8,8296.0
-171730,K-6,7900.0
-174272,CMAC,12390.0
-174272,Orange Sand,13598.0
-72345,Trim B-3,6740.0
-130113,N-1 Sand,5472.0
-130692,N-1 Sand,6443.0
-198155,N-1 Sand,5825.0
-202415,P1 RD2,7254.0
-202415,N-1 RD,6442.0
-174610,P-1 Sand,7167.0
-174610,N-1 Sand,6361.0
-185513,K-K2,4327.0
-185513,H RA ,4021.0
-23320,H Sand,4023.0
-174669,FA-FBGAS,11721.0
-174669,EM-FB-D,11270.0
-193934,FA-FBGAS,11721.0
-193934,EM-FB-D,11270.0
-196156,EM-FB-D,11270.0
-196156,FA-FBGAS,11721.0
-193954,EE,9926.0
-193954,EF-FB-A,10038.0
-193954,EM-FB-D,10803.0
-193954,ETEVFB-D,11445.0
-196032,EE,9926.0
-196032,EF-FB-A,10038.0
-196032,EM-FB-D,10803.0
-196032,ETEVFB-D,11445.0
-174512,EI FBB15,10325.0
-174512,EM,10794.0
-193875,FA-FBGAS,11332.0
-174512,FA-FBGAS,11332.0
-196940,EI BFF 15,10235.0
-193875,EI FBB15,10235.0
-193875,EM,10794.0
-196940,EM,10794.0
-196940,FA-FBGAS,11332.0
-202767,DE FB E13,8493.0
-202767,EC,10999.0
-202767,EM,12070.0
-202767,FA FB K,12969.0
-198771,EC,10999.0
-198771,EM,12070.0
-198771,DE-FB-E13,8493.0
-198771,FA-FB-K,12969.0
-202718,DY Sand,10022.0
-202718,ET-EV-FB-D,12326.0
-198336,DY Sand,10022.0
-198336,ET-EV FB-D,12326.0
-199932,DD B,7596.0
-199932,DJ FBB,8502.0
-199932,DE-B,7868.0
-199932,DOB-B,9405.0
-199932,DO-B,9290.0
-199497,DO Sand,8855.0
-199497,DQ,9060.0
-199497,DV Upper Sand,9490.0
-199497,DV-AL,9524.0
-199497,EP-A',11425.0
-199907,DO Sand,8854.0
-199907,DQ,9060.0
-199907,DV Upper Sand,9490.0
-199907,DV-AL,9524.0
-199907,EP-A,11425.0
-193213,EI-A,11003.0
-193213,EV-AS,12479.0
-199909,EI-A,11003.0
-199909,EV-AS,12479.0
-202746,EI-A,11003.0
-202746,EV-AS,12479.0
-199857,DH-A,8457.0
-199857,DA-A,7628.0
-199858,DY-A,9902.0
-199858,EB-A,10276.0
-199858,EJ-AS,11324.0
-199858,ED-A,10516.0
-133805,DO-A,8912.0
-199929,DO-A SAND,8912.0
-199498,DO-A Sand,8912.0
-193456,D-OA,8912.0
