summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
14413777,627400,1989-11-09 00:00:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRIC GRINDER,"E GI III,ELECTRICAL,ELECTROCUTED,GROUND FAULT,EQUIPMENT GROUNDING,ELEC EQUIPMENT--MISC",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14413793,627400,1994-11-10 10:30:00,,"Employee dies, one hurt when run over by truck while napping","FELL ASLEEP,FRACTURE,HEAD,OBSTRUCTED VIEW,WORK RULES,TRUCK,ARM,RUN OVER",,,,,,1382,X,,,2019-07-22 00:18:28 EDT
14413827,627400,1991-04-15 00:00:00,,EMPLOYEE IS CRUSHED BY CATERPILLAR PIPELAYER,"CONSTRUCTION,CRUSHED,RUN OVER,UNTRAINED",,,,,,"1623,1311",X,,,2019-07-22 00:18:28 EDT
14414221,625700,1991-11-12 00:00:00,,EMPLOYEE IS STRUCK AND KILLED BY FALLING PIPE,"DRILL OPERATOR,DRILL PIPE,PIPE,STRUCK BY,ELEVATOR,FALLING OBJECT,UNSTABLE POSITION",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14415582,729700,1995-07-17 10:45:00,,Employee dies in fall when struck by counterweight,"GIN POLE,MAINTENANCE,COUNTERBALANCE,EQUIPMENT FAILURE,TRUCK,FALL,OIL WELL SERVICING,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14415715,729700,1995-03-15 16:52:00,,Two employees die of asphyxia in frac tank,"OXYGEN DEFICIENCY,ASPHYXIATED,CONFINED SPACE,WORK RULES,FRAC TANK,NATURAL GAS,OIL WELL SERVICING,TANK,RESPIRATOR",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14416242,729700,1992-04-27 15:30:00,,Employee killed by falling pipe racks,"WORK RULES,LOAD SHIFT,CONSTRUCTION,OFF LOADING,PIPE,STRUCK BY,TRAILER,FALLING OBJECT,FLATBED TRUCK",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14416291,729700,1992-03-19 20:45:00,,Employee killed when struck by counterweight,"MAINTENANCE,COUNTERBALANCE,CONSTRUCTION,OIL WELL SERVICING,STRUCK BY,DECAPITATED",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14419568,728900,1996-02-28 16:30:00,,Two employees killed after exposure to hydrogen sulfide,"UNSECURED,HYDROGEN SULFIDE,WORK RULES,INHALATION,OIL WELL SERVICING,CHEMICAL VAPOR,TOXIC FUMES,OVEREXPOSURE,CHEMICAL",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14421440,728900,1988-08-21 00:00:00,,ELECTRIC SHOCK - GROUND FAULT IN CORD CONNECTOR,"E GI V,ELECTRICAL,ELECTROCUTED,ATTACHMENT PLUG,ELECTRIC PUMP,GROUND FAULT,CORD CONNECTOR,EQUIPMENT GROUNDING",,,,,,1382,X,,,2019-07-22 00:18:28 EDT
14421473,728900,1989-04-10 00:00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"E GI V,ELECTRICAL,ELECTROCUTED,ATTACHMENT PLUG,ELECTRIC CORD,EQUIPMENT APPROVAL",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14422323,729700,1988-01-19 00:00:00,,OIL WELL WORKER KILLED WHEN STRUCK BY TONGS,"HEAD,DRILL PIPE,STORAGE RACK,STRUCK BY,TONGS,OIL RIG,ROTARY RIG",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14422364,729700,1989-08-08 00:00:00,,EMPLOYEE KILLED WHEN STRUCK BY EXPLODING BARREL,"OXYGEN,ACETYLENE,FIRE,WELDER,EXPLOSION",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14422414,729700,1989-11-06 00:00:00,,"Employee killed, two others injured in explosion","BURN,AMPUTATED,EXPLOSIVES,FINGER,EXPLOSION,LACERATION,OIL WELL SERVICING,HAND",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14422497,729700,1990-05-08 00:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU TRUCK,"OVERHEAD POWER LINE,ELECTRICAL,ELECTROCUTED,E GI IA,TRUCK,OIL WELL SERVICING,PUMP,UNTRAINED",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14422802,729700,1991-01-18 00:00:00,,EMPLOYEE KILLED WHEN CRUSHED BY OIL WELL PUMP JACK,"WORK RULES,LOCKOUT,CAUGHT BETWEEN,CRUSHED,OIL WELL SERVICING,PUMP",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14422919,729700,1991-01-04 00:00:00,,Employee killed when struck by derrick board platform,"HEAD,WORK RULES,OIL WELL DRILLING,BROKEN WELD,EQUIPMENT FAILURE,STRUCK BY,FALLING OBJECT,DERRICK PLATFORM,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14422927,729700,1991-04-10 00:00:00,,Employees dies after being struck by falling tube joint,"HEAD,PIN,WORK RULES,LOCKING PINS,EQUIPMENT FAILURE,OIL WELL SERVICING,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14422984,729700,1995-03-10 14:00:00,,Employee crushed to death by falling equipment,"DERRICK TRUCK,CRUSHED,OIL WELL SERVICING,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14423065,729700,1993-06-22 17:00:00,,Employee killed in fall after being struck by pipe,"CHEST,LOSS OF BLOOD,OIL WELL DRILLING,LACERATION,FALL,PIPE,ARTERY",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14423115,729700,1993-07-21 14:20:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH OVERHEAD LINE,"E GI III,OVERHEAD POWER LINE,ELECTRICAL,ELECTROCUTED,OIL WELL DRILLING,UNTRAINED",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14423206,729700,1994-10-18 10:30:00,,Employee dies when caught in cable spool of oil drilling rig,"HEAD,ROTATING PARTS,OIL WELL DRILLING,CAUGHT BY,ENTANGLED,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14423214,729700,1994-09-16 17:09:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"BOOM TRUCK,OVERHEAD POWER LINE,ELECTRICAL,BOOM,ELECTROCUTED,E GI IA,TRUCK BOOM",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14427108,830500,1986-09-06 00:00:00,,"One killed, three injured when struck by drill collar","HEAD,ELEVATOR GATE,PIN,OIL WELL DRILLING,DRILL COLLAR,EQUIPMENT FAILURE,BACK,STRUCK BY,ELEVATOR,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14427355,830500,1987-05-04 00:00:00,,Employee killed when crushed between oil derrick and rig,"DERRICK,FRACTURE,BROKEN WELD,EQUIPMENT FAILURE,CAUGHT BETWEEN,OIL WELL SERVICING,FALLING OBJECT,OIL RIG,RAM",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14428726,830500,1988-02-12 00:00:00,,OIL WELL WORKER KILLED WHEN HEAD CRUSHED BY DRILLING HEAD,"HEAD,WORK RULES,OIL WELL DRILLING,CRUSHED,HIGH PRESSURE,OIL RIG",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14428882,830500,1988-01-28 00:00:00,,Employee killed when struck by falling rock,"ROCK,CONSTRUCTION,STRUCK BY,FALLING OBJECT",,,,,,"7363,1311",X,,,2019-07-22 00:18:28 EDT
14428981,830500,1988-04-12 00:00:00,,Employee drowns in oil after explosion knocks him into ditch,"UNCONSCIOUSNESS,OIL TANK,STORAGE TANK,EXPLOSION,BURN,INSTALLING,DITCH,CONSTRUCTION,DROWN",,,,,,"1389,1311",X,,,2019-07-22 00:18:28 EDT
14429278,830500,1989-09-16 00:00:00,,Employee struck and killed by flying relief valve,"HEAD,EQUIPMENT FAILURE,HIGH PRESSURE,VALVE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14430227,830500,1992-11-14 11:00:00,,Employee dies of burns suffered in oil well explosion,"BURN,FLAMMABLE VAPORS,FIRE,OIL WELL DRILLING,EXPLOSION,GAS LEAK,PRESSURE RELEASE",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14430367,830500,1990-09-26 00:00:00,,Employee killed when struck by weights on oil pump,"SAFETY LATCH,BRAKE,COUNTERBALANCE,UNSECURED,WORK RULES,EQUIPMENT FAILURE,OIL WELL SERVICING,STRUCK BY,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14431746,830100,1990-05-29 00:00:00,,Employee killed when struck by falling wellhead,"FRACTURE,LUNG,DISMANTLING,UNSECURED,WORK RULES,OIL WELL SERVICING,STRUCK BY,WELLHEAD,FALLING OBJECT,PUNCTURE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14432355,830100,1992-04-16 00:00:00,,Employee killed when struck by falling object,"HEAD,WORK RULES,OIL WELL DRILLING,STRUCK BY,CONCUSSION,FALLING OBJECT,GAS WELL DRILLING",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14435291,931500,1988-02-04 00:00:00,,"One killed, one injured when jacket catches on tubing","CLOTHING,ROTATING SHAFT,WORK RULES,OIL WELL DRILLING,CAUGHT BY,CRUDE OIL,STRANGULATED,ENTANGLED",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14435390,931500,1988-02-12 00:00:00,,Employee killed when struck by falling rig,"CHEST,HEAD,BLOCKS,WORK RULES,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14445746,627400,1991-07-07 00:00:00,,Employee killed when struck in head by tongs,"HEAD,OIL WELL DRILLING,STRUCK BY,TONGS",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14445761,627400,1991-07-30 00:00:00,,Employee dies in fall to rig floor from stabbing board,"STABBING BOARD,FALL,OIL WELL SERVICING,OIL RIG",,,,,,"1799,1389",X,,,2019-07-22 00:18:28 EDT
14445928,627400,1991-09-06 00:00:00,,Employee killed when struck in head by components,"AIR PRESSURE,HEAD,REPAIR,DISMANTLING,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,JACK",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14445969,627400,1992-03-11 00:00:00,,ELECTRIC SHOCK - CAUSE UNKNOWN,"ELECTRICAL,TELECOM WORK,COMMUNICATION WORKER,COMMUNICATION TOWER,E TC,ELECTROCUTED",,,,,,"5065,1389",X,,,2019-07-22 00:18:28 EDT
14445977,627400,1991-12-21 00:00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH OVERHEAD LINE,"ELEC PROTECT EQUIP,OVERHEAD POWER LINE,ELECTRICAL,POWER LINE WORKER,ELECTROCUTED,LOCKOUT,E PTD,ELEC UTILITY WORK",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14446082,627400,1991-11-12 00:00:00,,Employee killed when struck on head by cotton seed,"LOADING,HEAD,FLOWING MATERIAL,BRIDGED MATERIAL,STRUCK BY,COTTON",,,,,,"4212,1311",X,,,2019-07-22 00:18:28 EDT
14446090,627400,1991-11-14 00:00:00,,Employee killed when struck by brake-out tongs,"OBSTRUCTED VIEW,WORK RULES,OIL WELL DRILLING,STRUCK BY,TONGS",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14446116,627400,1991-06-20 00:00:00,,EMPLOYEE FATALLY STRUCK BY DRILLING-RIG ELEVATOR,"OIL WELL SERVICING,STRUCK BY,ELEVATOR,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14446124,627400,1992-01-17 00:00:00,,Employee dies in fall from jet line of drilling rig,"STORM,OIL WELL DRILLING,STRUCK AGAINST,FALL,FALL PROTECTION",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14446165,627400,1992-03-15 00:00:00,,Employee killed in fall from tubing board of derrick,"DERRICK,SAFETY BELT,EQUIPMENT FAILURE,LANYARD,FALL,FALL PROTECTION,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14455380,854910,1985-03-03 00:00:00,,STRUCK BY FALLING DRILL EQUIPMENT; KNOCKED INTO AIR HOIST,"DRILL PIPE,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,,,,2019-07-22 00:18:28 EDT
14456446,854910,1985-02-02 00:00:00,,FALL FROM SUBSTRUCTURE,FALL,,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14456578,854910,1984-05-16 00:00:00,,EXPLOSION RESULTING IN THIRD DEGREE BURNS,"FLAMMABLE VAPORS,EXPLOSION,FLASHBACK,BURN,RUPTURE,OIL WELL SERVICING",,,,,,"1389,1311",,,,2019-07-22 00:18:28 EDT
14456669,854910,1985-01-07 00:00:00,,Explosion at Blasting Site,"BLASTING,EXPLOSIVES,EXPLOSION",,,,,,1382,X,,,2019-07-22 00:18:28 EDT
14465264,626300,1984-07-06 00:00:00,,CONFINED SPACE ENTRY-HAZARDOUS ATMOSPHERE,"GAS WELL,CONFINED SPACE,IDLH,FRAC TANK,TOXIC ATMOSPHERE,INHALATION,NATURAL GAS",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14465553,626600,1990-03-20 00:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU LOAD LINE,"OVERHEAD POWER LINE,ELECTRICAL,ELECTROCUTED,E GI IA,ELECTRIC SHOCK,LOAD LINE,WINCH",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
14465827,626600,1987-03-13 00:00:00,,Employee killed in 95 ft fall from oil drilling derrick,"DERRICK,WORK RULES,INEXPERIENCE,FALL,FALL PROTECTION,OIL WELL SERVICING,LOST BALANCE,TIE-OFF",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14466114,626300,1987-05-22 00:00:00,,Employee killed in fall from well rig,"UNSECURED,WORK RULES,FALL,OIL WELL SERVICING,OIL RIG,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14466957,626000,1987-11-16 00:00:00,,"One killed, one injured when oil well service rig overturns","UNSECURED,WORK RULES,CAUGHT BETWEEN,CRUSHED,FALL,OIL WELL SERVICING,OIL RIG,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467054,626000,1984-04-30 00:00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"REPAIR,E GI IV,ELECTRICAL,ELECTROCUTED,ELECTRICAL WORK,LOCKOUT,ELEC CIRC PART--MISC,ELEVATOR",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467088,626000,1984-06-12 00:00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"E GI III,ELECTRICAL,ELECTROCUTED,WELDING CABLE,WELDING ELECTRODE,WATER",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467096,626000,1984-06-14 00:00:00,,Employee killed in fall from oil derrick,"DERRICK,HEAD,OIL WELL DRILLING,STRUCK AGAINST,FALL,STRUCK BY,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467104,626000,1984-06-10 00:00:00,,Employee killed by falling drill parts,"WORK RULES,DRILL PIPE,OIL WELL DRILLING,DRILL COLLAR,EQUIPMENT FAILURE,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467120,626000,1984-06-14 00:00:00,,"One killed, one injured when doghouse falls","SHOULDER,DOGHOUSE,UNSECURED,WORK RULES,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,CRANE,FOOT",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467138,626000,1984-07-07 00:00:00,,Employee killed when crushed by suspended object,"OIL WELL DRILLING,CAUGHT BETWEEN,CRUSHED,STRUCK BY,BOOM SUPPORT CABLE,COMMUNICATION,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467146,626000,1984-08-04 00:00:00,,ELECTRIC SHOCK - CONTACT WITH ENERGIZED MOTOR FRAME,"ELECTRIC MOTOR,E GI III,ELECTRICAL,POTENTIAL GRADIENT,ELECTROCUTED,GROUND FAULT,EQUIPMENT GROUNDING,SYSTEM GROUNDING",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467187,626000,1984-09-06 09:10:00,,Fall from an Elevation,"GAS WELL,BOOM,HYDRAULIC JACK,SAFETY BELT,EXPLOSION,ABRASION,FALL,PIPE,ELEVATED WORK PLAT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467229,626000,1984-11-16 00:00:00,,STRUCK BY COLLAPSNG BOOM,"DERRICK,HEAD,PPE,CHAIN,RIGGING,CRANE BOOM,OIL RIG,CRANE",,,,,,"1381,1389",X,,,2019-07-22 00:18:28 EDT
14467245,626000,1985-01-09 00:00:00,,"One employee killed, one injured in dynamite explosion","AMPUTATED,EXPLOSIVES,WORK RULES,EXPLOSION,LACERATION,OIL WELL SERVICING,OIL RIG,FOOT,LEG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467294,626000,1985-03-04 00:00:00,,STRUCK BY SWINGING OBJECT AND HIT HEAD AGAINST STAIRCASE,"HEAD,STAIR,OIL WELL DRILLING,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
14467351,626000,1985-04-29 13:37:00,,"CRUDE OIL PIPELINE RUPTURED BY DOZER, EMPLOYEE BURNED","BURN,FIRE,CONSTRUCTION,RUPTURE,CRUDE OIL,PIPELINE,BULLDOZER",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467377,626000,1985-08-05 11:00:00,,OILWELL SERVICING DERRICK COLLAPSED,"DERRICK,HEAD,COLLAPSE,GUY,STABBING BOARD,FALL,OIL WELL SERVICING,DERRICK PLATFORM,ANKLE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467385,626000,1985-07-13 00:00:00,,Employee killed when struck by falling steel pipe,"HEAD,SHOULDER,UNSECURED,WORK RULES,OIL WELL SERVICING,PIPE,STRUCK BY,FALLING OBJECT,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
14467401,626000,1987-01-05 00:00:00,,Two employees overcome by natural gas; one drowns,"UNCONSCIOUSNESS,WORK RULES,TOXIC ATMOSPHERE,INHALATION,RESPIRATOR,CONFINED SPACE,FRAC TANK,NATURAL GAS,OIL WELL SERVICING,DROWN",,,,,,"1382,1389",X,,,2019-07-22 00:18:28 EDT
14467468,626000,1985-11-26 00:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU CRANE BOOM,"OVERHEAD POWER LINE,ELECTRICAL,BOOM,CRANE BOOM,ELECTROCUTED,E C,ELECTRIC SHOCK,CRANE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
