﻿OccNo,OccID,VesselID,VesselName,XrfOccVesselVictimCountID,ManuallyEnteredStatsIND,VictimMissing,VictimMinorInjuries,VictimSeriousInjuries,VictimDeath,TotalVesselInjuries,TotalPeopleInWater,PeopleInWaterWearingLSE,PeopleInWaterLseTypeID,PeopleInWaterLseTypeDisplayEng,PeopleInWaterLseTypeDisplayFre,PeopleInWaterNoLSE,PeopleInWaterDontKnowLSE
"M18A0461",45468,22256,"DILIGENCE NO. 1",12233,0,0,0,0,0,0,0,0,,,,0,0
"M18A0460",45467,25373,"SURETTE PRINCESS",12282,0,0,0,0,0,0,0,0,,,,0,0
"M18A0459",45466,27569,"PAM AND KIM",12136,0,0,0,0,0,0,0,0,,,,0,0
"M18A0458",45465,24030,"EAST BAY NO.1",12232,0,0,0,0,0,0,0,0,,,,0,0
"M18A0457",45464,25951,"SHAYLEIGH & BOYS",12281,0,0,0,0,0,0,0,0,,,,0,0
"M18A0457",45464,,"ASHORE/RIVAGE",19220,0,0,0,0,0,0,0,0,,,,0,0
"M18A0456",45463,27568,"SEA U LATER",12135,0,0,0,0,0,0,0,0,,,,0,0
"M18A0455",45462,27178,"HAULIN ALONG",12229,0,0,0,0,0,0,0,0,,,,0,0
"M18P0389",45461,27563,"GREEN ATTITUDE",12130,0,0,0,0,0,0,0,0,,,,0,0
"M18P0389",45461,27562,"NEW CENTURY 2",12129,0,0,0,0,0,0,0,0,,,,0,0
"M18C0401",45460,15877,"CUYAHOGA",12128,0,0,0,0,0,0,0,0,,,,0,0
"M18C0400",45459,27561,"MINERAL NOBLE",12127,0,0,0,0,0,0,0,0,,,,0,0
"M18P0387",45457,24819,"HARBOUR PIONEER",12124,0,0,0,0,0,0,0,0,,,,0,0
"M18C0398",45455,24681,"ALGOMA HARVESTER",12122,0,0,0,0,0,0,0,0,,,,0,0
"M18P0386",45454,27560,"Recreational Craft - KUMA",12121,0,0,0,0,0,0,0,0,,,,0,0
"M18P0386",45454,27559,"KOGO",12120,0,0,0,0,0,0,0,0,,,,0,0
"M18P0386",45454,27558,"NA 5501",12119,0,0,0,0,0,0,0,0,,,,0,0
"M18P0386",45454,27557,"MLT 6000-1",12118,0,0,0,0,0,0,0,0,,,,0,0
"M18C0397",45453,25936,"CSL ST-LAURENT",12123,0,0,0,0,0,0,0,0,,,,0,0
"M18C0395",45451,9167,"ALGOMA GUARDIAN",12116,0,0,0,0,0,0,0,0,,,,0,0
"M18C0387",45442,25936,"CSL ST-LAURENT",12117,0,0,0,0,0,0,0,0,,,,0,0
"M18C0385",45440,27555,"FEDERAL COLUMBIA",12115,1,0,0,1,0,1,0,0,,,,0,0
"M18P0384",45439,27554,"COSCO AFRICA",12114,0,0,0,0,0,0,0,0,,,,0,0
"M18P0383",45438,27553,"SEASPAN OSPREY",12113,0,0,0,0,0,0,0,0,,,,0,0
"M18P0383",45438,27552,"AMPHITRITE",12112,0,0,0,0,0,0,0,0,,,,0,0
"M18C0382",45433,27548,"SERVICE BARGE (ECO)",12111,0,0,0,0,0,0,0,0,,,,0,0
"M18C0382",45433,27547," FERVENT",12110,0,0,0,0,0,0,0,0,,,,0,0
"M18A0454",45430,23952,"ATLANTIC SAPPHIRE",12107,0,0,0,0,0,0,0,0,,,,0,0
"M18A0454",45430,,"ASHORE/RIVAGE",13540,0,0,0,0,0,0,0,0,,,,0,0
"M18P0379",45429,25125,"ISLAND CHIEF",12103,0,0,0,0,0,0,0,0,,,,0,0
"M18P0376",45424,27541,"LUZON STRAIT",12102,0,0,0,0,0,0,0,0,,,,0,0
"M18C0377",45422,23172,"TECUMSEH",12101,0,0,0,0,0,0,0,0,,,,0,0
"M18C0376",45421,2871,"MOLLY M I",12100,0,0,0,0,0,0,0,0,,,,0,0
"M18P0374",45417,27535,"SW CAP FERRATI I",12096,0,0,0,0,0,0,0,0,,,,0,0
"M18P0374",45417,,"ASHORE/RIVAGE",12097,0,0,0,0,0,0,0,0,,,,0,0
"M18P0373",45416,27534,"Other - 22 ft aluminum work boat",12095,0,0,0,0,0,0,0,0,,,,0,0
"M18P0372",45415,,"ASHORE/RIVAGE",12094,0,0,0,0,0,0,0,0,,,,0,0
"M18P0371",45414,13351,"GWAII HAANAS II",12092,0,0,0,0,0,0,0,0,,,,0,0
"M18P0370",45413,19526,"VICTOR LE",12087,0,0,0,0,0,0,0,0,,,,0,0
"M18C0368",45407,27525,"THORCO ISABELLA",12080,0,0,0,0,0,0,0,0,,,,0,0
"M18C0367",45406,27524,"MEGANISI",12079,0,0,0,0,0,0,0,0,,,,0,0
"M18A0453",45405,27536,"CHIEF REG MALONEY",12098,0,0,0,0,0,0,0,0,,,,0,0
"M18P0369",45403,25656,"MSG 2802",12083,0,0,0,0,0,0,0,0,,,,0,0
"M18P0369",45403,11955,"C.T. TITAN",12082,0,0,0,0,0,0,0,0,,,,0,0
"M18A0451",45402,5694,"MARTIN & MICHAEL",12093,0,0,0,0,0,0,0,0,,,,0,0
"M18A0449",45399,27549,"VANESSA ROSE",12108,0,0,0,0,0,0,0,0,,,,0,0
"M18A0447",45397,23891,"GRAMPIE'S BOAT",12188,0,0,0,0,0,0,0,0,,,,0,0
"M18A0446",45396,27665,"OBLIVIOUS ONE",12280,0,0,0,0,0,0,0,0,,,,0,0
"M18A0445",45395,22557,"JOSEPH LORENZO",12278,0,0,0,0,0,0,0,0,,,,0,0
"M18A0444",45394,26176,"TURF",12277,0,0,0,0,0,0,0,0,,,,0,0
"M18A0441",45391,26548,"KNOTTY HABITS",12274,0,0,0,0,0,0,0,0,,,,0,0
"M18A0440",45390,27660,"MYSTIQUE LADY",12273,0,0,0,0,0,0,0,0,,,,0,0
"M18A0436",45386,,"ASHORE/RIVAGE",17419,0,0,0,0,0,0,0,0,,,,0,0
"M18A0430",45380,27653,"NANCY JILLIAN",12272,1,0,0,0,0,0,1,1,4,"Unknown","Inconnu",0,0
"M18C0365",45378,19997,"GREENWING",12076,0,0,0,0,0,0,0,0,,,,0,0
"M18P0367",45376,19664,"ALHENA",12075,0,0,0,0,0,0,0,0,,,,0,0
"M18A0425",45370,27533,"CHARLENE A.",12089,0,0,0,0,0,0,0,0,,,,0,0
"M18A0425",45370,,"ASHORE/RIVAGE",12090,0,0,0,0,0,0,0,0,,,,0,0
"M18C0362",45368,26787,"PROSNA",12067,1,0,0,1,0,1,0,0,,,,0,0
"M18P0366",45367,10258,"KATRENA LESLIE I",12066,0,0,0,0,0,0,0,0,,,,0,0
"M18C0361",45366,22951,"ROBERT S. PIERSON",12065,1,0,0,1,0,1,0,0,,,,0,0
"M18P0365",45359,15683,"U.O.ME",12063,0,0,0,0,0,0,0,0,,,,0,0
"M18P0364",45358,11955,"C.T. TITAN",12062,0,0,0,0,0,0,0,0,,,,0,0
"M18P0363",45357,24799,"SANDRA M",12060,0,0,0,0,0,0,0,0,,,,0,0
"M18P0362",45356,22320,"MISS KIMBERLY",12059,0,0,0,0,0,0,0,0,,,,0,0
"M18P0361",45355,27515,"Other - 45 Feet Dozer/Boom boat",12061,0,0,0,0,0,0,0,0,,,,0,0
"M18A0421",45351,26075,"STRAIT RAVEN",12268,0,0,0,0,0,0,0,0,,,,0,0
"M18A0415",45345,27674,"PIA",12287,1,0,0,1,0,1,0,0,,,,0,0
"M18A0407",45337,27641,"MARIE NICOLE 1",12265,0,0,0,0,0,0,0,0,,,,0,0
"M18A0407",45337,8941,"ROYAL PRINCESS",12266,0,0,0,0,0,0,0,0,,,,0,0
"M18A0403",45333,6769,"SEA LEVEL (EX CAPE RUSTY )",12261,0,0,0,0,0,0,0,0,,,,0,0
"M18A0392",45322,18095,"ARCTIC ENDURANCE",12259,1,0,0,1,0,1,0,0,,,,0,0
"M18A0391",45321,8494,"SIR WILLIAM ALEXANDER",12271,0,0,0,0,0,0,0,0,,,,0,0
"M18A0390",45320,23274,"CAPE EDENSAW",12270,0,0,0,0,0,0,0,0,,,,0,0
"M18A0389",45319,7792,"EARL GREY",12269,0,0,0,0,0,0,0,0,,,,0,0
"M18A0388",45318,14307,"CONFEDERATION",12262,0,0,0,0,0,0,0,0,,,,0,0
"M18A0387",45317,27637,"ANNE RISLEY",12296,0,0,0,0,0,0,0,0,,,,0,0
"M18A0387",45317,8100,"EDWARD CORNWALLIS",12260,0,0,0,0,0,0,0,0,,,,0,0
"M18A0386",45316,27601,"TUVAQ W.",12245,0,0,0,0,0,0,0,0,,,,0,0
"M18A0386",45316,,"ASHORE/RIVAGE",12244,0,0,0,0,0,0,0,0,,,,0,0
"M18A0385",45315,27623,"SKANDI VINLAND",12241,0,0,0,1,0,1,0,0,,,,0,0
"M18A0385",45315,,"ASHORE/RIVAGE",12240,0,0,0,0,0,0,0,0,,,,0,0
"M18A0384",45314,27621,"Unknown",12257,0,0,0,0,0,0,0,0,,,,0,0
"M18A0384",45314,27618,"C24953NS",12237,0,0,0,0,0,0,0,0,,,,0,0
"M18A0384",45314,,"ASHORE/RIVAGE",12236,0,0,0,0,0,0,0,0,,,,0,0
"M18A0383",45313,16882,"CLARK'S HARBOUR",12231,0,0,0,0,0,0,0,0,,,,0,0
"M18A0383",45313,,"ASHORE/RIVAGE",12230,0,0,0,0,0,0,0,0,,,,0,0
"M18A0382",45312,25121,"THEODORE TOO",12228,0,0,0,0,0,0,0,0,,,,0,0
"M18A0382",45312,,"ASHORE/RIVAGE",12227,0,0,0,0,0,0,0,0,,,,0,0
"M18A0381",45311,27618,"C24953NS",12224,0,0,0,0,0,0,0,0,,,,0,0
"M18A0381",45311,,"ASHORE/RIVAGE",12223,0,0,0,0,0,0,0,0,,,,0,0
"M18F0035",45310,23886,"SHARON M I",12064,0,0,0,0,0,0,0,0,,,,0,0
"M18C0353",45308,27512,"FEDERAL MAYUMI",12056,0,0,0,0,0,0,0,0,,,,0,0
"M18C0352",45307,22806,"MISSISSAGI",12068,0,0,0,0,0,0,0,0,,,,0,0
"M18C0351",45305,20215,"WILF SEYMOUR",12055,0,0,0,0,0,0,0,0,,,,0,0
"M18C0350",45304,27511,"AMSTELBORG",12070,0,0,0,0,0,0,0,0,,,,0,0
"M18P0360",45302,27510,"RAW SPIRIT",12054,1,0,0,1,0,1,0,0,,,,0,0
"M18C0349",45301,23361,"EBROBORG",12052,0,0,0,0,0,0,0,0,,,,0,0
"M18F0033",45297,18974,"PML 9000",12051,0,0,0,0,0,0,0,0,,,,0,0
"M18F0033",45297,12209,"ANGLIAN LADY",12050,0,0,0,0,0,0,0,0,,,,0,0
"M18P0358",45296,27507,"CABLE INNOVATOR",12048,0,0,0,0,0,0,0,0,,,,0,0
"M18P0357",45295,27504,"Recreational Craft - BLUE TRAIN",12047,0,0,0,0,0,0,0,0,,,,0,0
"M18P0357",45295,11966,"CHARLES H. CATES III",12046,0,0,0,0,0,0,0,0,,,,0,0
"M18C0346",45294,27503,"CLAES MAERSK",12057,0,0,0,0,0,0,0,0,,,,0,0
"M18C0346",45294,,"ASHORE/RIVAGE",12058,0,0,0,0,0,0,0,0,,,,0,0
"M18C0345",45292,25916,"BEATRIX",12042,0,0,0,0,0,0,0,0,,,,0,0
"M18C0344",45291,19804,"ALGOMA HANSA",12049,0,0,0,0,0,0,0,0,,,,0,0
"M18C0343",45290,21377,"SICHEM BEIJING",12041,0,0,0,0,0,0,0,0,,,,0,0
"M18P0355",45289,25207,"CL FAIR",12043,0,0,0,0,0,0,0,0,,,,0,0
"M18P0354",45287,27498,"Other - Log boom",12039,0,0,0,0,0,0,0,0,,,,0,0
"M18P0354",45287,27497,"HELEN J",12038,0,0,0,0,0,0,0,0,,,,0,0
"M18P0354",45287,25547,"SANTIAGO",12040,0,0,0,0,0,0,0,0,,,,0,0
"M18P0353",45286,27496,"Barge (unregistered) - Wild West Steelhead",12037,1,0,0,0,0,0,1,1,3,"Survival Suit","Combinaison de sauvetage",0,0
"M18C0341",45285,22076,"ZELADA DESGAGNES",12036,0,0,0,0,0,0,0,0,,,,0,0
"M18C0341",45285,6665,"GRIFFON",12035,0,0,0,0,0,0,0,0,,,,0,0
"M18C0339",45283,26975,"MIA DESGAGNES",12032,0,0,0,0,0,0,0,0,,,,0,0
"M18P0352",45282,23957,"MILBANKE I",12033,0,0,0,0,0,0,0,0,,,,0,0
"M18P0352",45282,1053,"SKEENA COAST",12031,0,0,0,0,0,0,0,0,,,,0,0
"M18C0338",45281,15039,"GRUE-DES-ILES",12030,0,0,0,0,0,0,0,0,,,,0,0
"M18P0351",45279,7949,"SAPPERTON TRANSPORTER",12029,0,0,0,0,0,0,0,0,,,,0,0
"M18P0350",45278,13987,"VIKING STORM",12027,0,0,0,0,0,0,0,0,,,,0,0
"M18C0336",45277,27015,"BULK BEOTHUK",12028,0,0,0,0,0,0,0,0,,,,0,0
"M18C0335",45271,27491,"FULMAR",12021,0,0,0,0,0,0,0,0,,,,0,0
"M18C0334",45270,26062,"FLORENCE SPIRIT",12020,0,0,0,0,0,0,0,0,,,,0,0
"M18C0332",45268,20598,"ISABELLE G",12023,1,0,0,0,0,0,0,0,,,,0,0
"M18C0331",45267,24529,"OCEAN TRAVERSE NORD ",12022,1,0,0,0,0,0,0,0,,,,0,0
"M18C0329",45265,27489,"WILFRED SYKES",12017,1,0,0,0,0,0,0,0,,,,0,0
"M18C0328",45264,26316,"MACCOA",12024,1,0,0,0,0,0,0,0,,,,0,0
"M18C0327",45263,27191,"ALGOMA NIAGARA",12019,1,0,0,0,0,0,0,0,,,,0,0
"M18C0327",45263,,"ASHORE/RIVAGE",12018,0,0,0,0,0,0,0,0,,,,0,0
"M18C0325",45261,27486,"ARMAND-IMBEAU II",12085,0,0,0,0,0,0,0,0,,,,0,0
"M18C0324",45260,27486,"ARMAND-IMBEAU II",12086,0,0,0,0,0,0,0,0,,,,0,0
"M18P0344",45257,27484,"VITAHORIZON",12015,0,0,0,0,0,0,0,0,,,,0,0
"M18C0319",45254,27481,"RUDDY",12025,0,0,0,0,0,0,0,0,,,,0,0
"M18C0319",45254,,"ASHORE/RIVAGE",12026,0,0,0,0,0,0,0,0,,,,0,0
"M18C0318",45253,27483,"LIAM'S LEGACY",12014,0,0,0,0,0,0,0,0,,,,0,0
"M18C0318",45253,19843,"DIANE ROSE",12013,0,0,0,0,0,0,0,0,,,,0,0
"M18P0343",45252,27480,"HONEST SKY",12008,0,0,0,0,0,0,0,0,,,,0,0
"M18P0342",45251,26528,"SALISH EAGLE",12007,0,0,0,0,0,0,0,0,,,,0,0
"M18P0342",45251,25501,"MAD ONE",12011,0,0,0,0,0,0,0,0,,,,0,0
"M18C0316",45248,957,"QAMUTIK",12010,0,0,0,0,0,0,0,0,,,,0,0
"M18C0316",45248,,"ASHORE/RIVAGE",12009,0,0,0,0,0,0,0,0,,,,0,0
"M18C0315",45247,13263,"EVANS MCKEIL",11998,0,0,0,0,0,0,0,0,,,,0,0
"M18P0340",45246,21558,"VANISLE LINK",12004,0,0,0,0,0,0,0,0,,,,0,0
"M18P0340",45246,11794,"ARCTIC HOOPER",12003,0,0,0,0,0,0,0,0,,,,0,0
"M18F0032",45245,27132,"ALGOMA INNOVATOR",11996,0,0,0,0,0,0,0,0,,,,0,0
"M18P0339",45244,27474,"SHELLIE-SHAUN",11995,0,0,0,0,0,0,0,0,,,,0,0
"M18P0339",45244,26391,"SEASPAN RELIANT",11994,0,0,0,0,0,0,0,0,,,,0,0
"M18C0313",45242,2257,"OCEAN CHARLIE",12109,0,0,0,0,0,0,0,0,,,,0,0
"M18C0312",45239,26975,"MIA DESGAGNES",11981,1,0,0,0,0,0,0,0,,,,0,0
"M18C0309",45236,20215,"WILF SEYMOUR",11975,0,0,0,0,0,0,0,0,,,,0,0
"M18C0309",45236,,"ASHORE/RIVAGE",11976,0,0,0,0,0,0,0,0,,,,0,0
"M18C0308",45235,16975,"SIPU MUIN",11971,0,0,0,0,0,0,0,0,,,,0,0
"M18C0308",45235,,"ASHORE/RIVAGE",11970,0,0,0,0,0,0,0,0,,,,0,0
"M18C0307",45234,19355,"VANCOUVERBORG",11979,1,0,0,0,0,0,0,0,,,,0,0
"M18C0307",45234,,"ASHORE/RIVAGE",11978,0,0,0,0,0,0,0,0,,,,0,0
"M18C0305",45232,946,"OAKGLEN",11962,0,0,0,0,0,0,0,0,,,,0,0
"M18P0337",45231,4268,"QUEEN OF SURREY",11961,0,0,0,0,0,0,0,0,,,,0,0
"M18P0336",45230,7655,"CAPTAIN COOK",11960,0,0,0,0,0,0,0,0,,,,0,0
"M18C0302",45227,19355,"VANCOUVERBORG",11968,0,0,0,0,0,0,0,0,,,,0,0
"M18C0302",45227,,"ASHORE/RIVAGE",11967,0,0,0,0,0,0,0,0,,,,0,0
"M18C0301",45226,27461,"GRANDES EAUX",11983,0,0,0,0,0,0,0,0,,,,0,0
"M18C0301",45226,,"ASHORE/RIVAGE",11982,0,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,27457,"FEDERAL BRISTOL",11954,1,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,27456,"GEMINI",11953,1,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,26975,"MIA DESGAGNES",11957,1,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,25868,"BLACKY",11956,1,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,23362,"THREE RIVERS",11955,1,0,0,0,0,0,0,0,,,,0,0
"M18C0299",45224,20971,"MAERSK PATRAS",11958,1,0,0,0,0,0,0,0,,,,0,0
"M18C0298",45222,27291,"ADFINES STAR",11985,0,0,0,0,0,0,0,0,,,,0,0
"M18C0298",45222,24159,"OCEANEX CONNAIGRA",11987,0,0,0,0,0,0,0,0,,,,0,0
"M18C0298",45222,,"ASHORE/RIVAGE",11986,0,0,0,0,0,0,0,0,,,,0,0
"M18C0297",45221,2647,"AML CAVALIER MAXIM",11951,1,0,0,0,0,0,0,0,,,,0,0
"M18C0297",45221,,"ASHORE/RIVAGE",11950,0,0,0,0,0,0,0,0,,,,0,0
"M18C0295",45219,23886,"SHARON M I",11949,1,0,0,0,0,0,0,0,,,,0,0
"M18C0295",45219,,"ASHORE/RIVAGE",11948,0,0,0,0,0,0,0,0,,,,0,0
"M18P0335",45218,27462,"PARK LANE",11963,1,0,0,1,0,1,0,0,,,,0,0
"M18P0335",45218,,"ASHORE/RIVAGE",15759,0,0,0,0,0,0,0,0,,,,0,0
"M18P0334",45217,18317,"WESTERN LASS",11964,0,0,0,0,0,0,0,0,,,,0,0
"M18C0294",45216,23362,"THREE RIVERS",11944,0,0,0,0,0,0,0,0,,,,0,0
"M18P0333",45215,27477,"C10062BC",12005,1,0,0,0,0,0,1,0,,,,0,1
"M18P0330",45212,3989,"QUEEN OF OAK BAY",11925,0,0,0,0,0,0,0,0,,,,0,0
"M18P0329",45211,1081,"QUEEN OF ALBERNI",11921,0,0,0,0,0,0,0,0,,,,0,0
"M18P0328",45210,27441,"CAPE HOPE",11919,0,0,0,0,0,0,0,0,,,,0,0
"M18C0293",45209,26423,"NACC QUEBEC",11943,0,0,0,1,0,1,0,0,,,,0,0
"M18C0293",45209,,"ASHORE/RIVAGE",11942,0,0,0,0,0,0,0,0,,,,0,0
"M18P0327",45208,27439,"ALGOMA VISION",11916,0,0,0,0,0,0,0,0,,,,0,0
"M18F0029",45205,16097,"LEONARD M",11939,0,0,0,0,0,0,0,0,,,,0,0
"M18F0029",45205,,"ASHORE/RIVAGE",11938,0,0,0,0,0,0,0,0,,,,0,0
"M18C0292",45204,27428,"AURORA",11910,0,0,0,0,0,0,0,0,,,,0,0
"M18C0292",45204,,"ASHORE/RIVAGE",11908,0,0,0,0,0,0,0,0,,,,0,0
"M18C0291",45203,27160,"OCEAN TUNDRA",11907,0,0,0,0,0,0,0,0,,,,0,0
"M18C0291",45203,25589,"OCEAN RAYNALD T",11906,0,0,0,0,0,0,0,0,,,,0,0
"M18C0291",45203,957,"QAMUTIK",11905,0,0,0,0,0,0,0,0,,,,0,0
"M18P0324",45202,27427,"NEPTUNE'S JEWEL",11903,0,0,0,0,0,0,0,0,,,,0,0
"M18C0290",45201,15892,"FROSTI",11904,0,0,0,0,0,0,0,0,,,,0,0
"M18P0322",45196,20014,"DIVERCITY",11891,1,0,0,0,1,1,0,0,,,,0,0
"M18P0322",45196,,"ASHORE/RIVAGE",13941,0,0,0,0,0,0,0,0,,,,0,0
"M18P0321",45195,27423,"IMKE SELMER",11890,0,0,0,0,0,0,0,0,,,,0,0
"M18F0028",45194,15570,"SPRUCEGLEN",11988,1,0,1,0,1,2,2,2,,,,0,0
"M18F0028",45194,,"ASHORE/RIVAGE",12099,0,0,0,0,0,0,0,0,,,,0,0
"M18P0320",45192,8122,"DUMIT",11887,0,0,0,0,0,0,0,0,,,,0,0
"M18P0319",45191,27421,"MLT8000-5",11885,0,0,0,0,0,0,0,0,,,,0,0
"M18P0319",45191,27420,"JUPITER BAY",11886,0,0,0,0,0,0,0,0,,,,0,0
"M18P0318",45190,27422,"P.E. 260",11884,0,0,0,0,0,0,0,0,,,,0,0
"M18C0282",45186,25997,"HAFNIA LISE",11877,0,0,0,0,0,0,0,0,,,,0,0
"M18C0281",45185,27415,"LOWLANDS BEACON",11889,0,0,0,0,0,0,0,0,,,,0,0
"M18C0281",45185,,"ASHORE/RIVAGE",11888,0,0,0,0,0,0,0,0,,,,0,0
"M18P0316",45183,13567,"PRINCESS SUPERIOR",11862,0,0,0,0,0,0,0,0,,,,0,0
"M18P0316",45183,2666,"GEORGE MCKAY",11864,0,0,0,0,0,0,0,0,,,,0,0
"M18P0315",45182,27411,"Unknown - PASSENGER",11860,0,0,0,0,0,0,0,0,,,,0,0
"M18P0315",45182,23231,"ISLAND SKY",11861,0,0,0,0,0,0,0,0,,,,0,0
"M18F0027",45180,18974,"PML 9000",11874,0,0,0,0,0,0,0,0,,,,0,0
"M18F0027",45180,11170,"WILFRED M. COHEN",11871,0,0,0,0,0,0,0,0,,,,0,0
"M18F0027",45180,,"ASHORE/RIVAGE",11868,0,0,0,0,0,0,0,0,,,,0,0
"M18P0314",45177,,"ASHORE/RIVAGE",11845,0,0,0,0,0,0,0,0,,,,0,0
"M18P0313",45176,27403,"Unknown - PASSENGER",11844,1,0,3,0,0,3,0,0,,,,0,0
"M18C0278",45174,27405,"RUSTAQ SILVER",11857,0,0,0,0,0,0,0,0,,,,0,0
"M18C0278",45174,,"ASHORE/RIVAGE",11856,0,0,0,0,0,0,0,0,,,,0,0
"M18A0379",45173,22437,"OVER THE EDGE",11892,0,0,0,0,0,0,0,0,,,,0,0
"M18A0378",45172,27424,"BARRY & WAYNE",11893,0,0,0,0,0,0,0,0,,,,0,0
"M18A0377",45171,20192,"RISKY BUSINESS 2000",11894,0,0,0,0,0,0,0,0,,,,0,0
"M18A0376",45170,27416,"ME & THE BOYS I",11895,0,0,0,0,0,0,0,0,,,,0,0
"M18A0375",45169,23673,"JACKIE'S PRIDE",11896,0,0,0,0,0,0,0,0,,,,0,0
"M18A0374",45168,27425,"FORTRESS ISLE II",11897,0,0,0,0,0,0,0,0,,,,0,0
"M18A0373",45167,19082,"KRISTA DAWN III",11898,0,0,0,0,0,0,0,0,,,,0,0
"M18A0372",45166,8470,"MAJESTIC MARINER",11899,0,0,0,0,0,0,0,0,,,,0,0
"M18A0371",45165,25154,"GISELE",11900,0,0,0,0,0,0,0,0,,,,0,0
"M18A0370",45164,27416,"ME & THE BOYS I",11869,0,0,0,0,0,0,0,0,,,,0,0
"M18A0369",45163,27429,"MELISSA LYNN",11909,0,0,0,0,0,0,0,0,,,,0,0
"M18A0368",45162,27430,"GITPO",11912,0,0,0,0,0,0,0,0,,,,0,0
"M18A0367",45161,26489,"ARGENTIA DESGAGNES",11913,0,0,0,1,0,1,0,0,,,,0,0
"M18A0365",45159,22732,"CHALLENGER '92",11914,0,0,0,1,0,1,0,0,,,,0,0
"M18A0364",45158,27435,"MARC-VICTOR",11915,0,0,0,0,0,0,0,0,,,,0,0
"M18A0362",45156,27438,"DADDY'S DREAM",11917,0,0,0,0,0,0,0,0,,,,0,0
"M18A0361",45155,27440,"LADY DARLENE",11918,0,0,0,0,0,0,0,0,,,,0,0
"M18A0360",45154,27442,"P.K. TUCKER",11920,0,0,0,0,0,0,0,0,,,,0,0
"M18A0358",45152,27444,"JULIE A.",11922,0,0,0,0,0,0,0,0,,,,0,0
"M18A0357",45151,21508,"CHIEF WILLIAM SAULIS",11924,0,0,0,0,0,0,0,0,,,,0,0
"M18A0357",45151,,"ASHORE/RIVAGE",11923,0,0,0,0,0,0,0,0,,,,0,0
"M18A0355",45149,27416,"ME & THE BOYS I",11926,0,0,0,0,0,0,0,0,,,,0,0
"M18A0354",45148,27435,"MARC-VICTOR",11928,0,0,0,0,0,0,0,0,,,,0,0
"M18A0353",45147,27449,"R.2. D.2",11929,0,0,0,0,0,0,0,0,,,,0,0
"M18P0311",45146,26346,"HERB L LEDCOR",11836,0,0,0,0,0,0,0,0,,,,0,0
"M18P0311",45146,7982,"P.T. 46",11832,0,0,0,0,0,0,0,0,,,,0,0
"M18A0352",45145,20867,"LADY NEWELL",11935,0,0,0,0,0,0,0,0,,,,0,0
"M18A0351",45144,25276,"BRITTANY WAVE",11930,0,0,0,0,0,0,0,0,,,,0,0
"M18A0350",45143,27451,"COASTAL BREEZE",11931,0,0,0,0,0,0,0,0,,,,0,0
"M18A0349",45142,24863,"ATLANTIC GALE",11932,0,0,0,0,0,0,0,0,,,,0,0
"M18A0348",45141,26699,"PUBNICO PRINCESS",11945,0,0,0,0,0,0,0,0,,,,0,0
"M18A0347",45140,19085,"BROTHERS LEGACY",11933,0,0,0,0,0,0,0,0,,,,0,0
"M18A0346",45139,16036,"CAGE'N QUEEN",11937,0,0,0,0,0,0,0,0,,,,0,0
"M18A0345",45138,27670,"C23607NL",12293,0,0,0,0,0,0,0,0,,,,0,0
"M18A0345",45138,,"ASHORE/RIVAGE",12292,0,0,0,0,0,0,0,0,,,,0,0
"M18A0344",45137,27453,"JOLLY BREEZE OF ST ANDREWS",11941,0,0,0,0,0,0,0,0,,,,0,0
"M18A0344",45137,,"ASHORE/RIVAGE",11940,0,0,0,0,0,0,0,0,,,,0,0
"M18A0343",45136,24751,"NOVEMBER BREEZE",11946,0,0,0,0,0,0,0,0,,,,0,0
"M18A0342",45135,19933,"ATLANTIC MIST",11947,0,0,0,0,0,0,0,0,,,,0,0
"M18A0341",45134,4410,"EMMA & BROTHERS",11965,0,0,0,0,0,0,0,0,,,,0,0
"M18A0340",45133,27416,"ME & THE BOYS I",11966,0,0,0,0,0,0,0,0,,,,0,0
"M18A0339",45132,27465,"STRAIT'S STAR",11969,0,0,0,0,0,0,0,0,,,,0,0
"M18A0338",45131,27475,"DORA ANN",11999,0,0,0,0,0,0,0,0,,,,0,0
"M18C0277",45130,9167,"ALGOMA GUARDIAN",11830,0,0,0,0,0,0,0,0,,,,0,0
"M18C0277",45130,,"ASHORE/RIVAGE",11831,0,0,0,0,0,0,0,0,,,,0,0
"M18A0337",45129,27605,"IKARIA",12201,0,0,0,0,0,0,0,0,,,,0,0
"M18A0336",45128,27466,"ROCKY WATERS",11973,0,0,0,0,0,0,0,0,,,,0,0
"M18C0276",45127,27400,"AZUR III",11834,0,0,0,0,0,0,0,0,,,,0,0
"M18C0276",45127,25603,"FINNBORG",11833,0,0,0,0,0,0,0,0,,,,0,0
"M18A0334",45125,27610,"Unknown",12205,0,0,0,0,0,0,0,0,,,,0,0
"M18A0334",45125,27609,"SCOTIA PILOT",12207,0,0,0,0,0,0,0,0,,,,0,0
"M18A0334",45125,27608,"ATLANTIC SEA",12206,0,0,0,0,0,0,0,0,,,,0,0
"M18A0332",45123,27469,"EUCKY III",11989,0,0,0,0,0,0,0,0,,,,0,0
